Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
BSU_14160,0.022466788,0.005075276,0.027246012,0.016148956,0.003089022,-0.036867359,0.021857021,-0.002192398,0.001198614,0.018661798,-0.018194787,-0.012342238,-0.017830372,0.003178021,-8.01E-05,-0.006456707,0.005707055,-3.62E-05,-0.006663864,-0.006257775,0.006627285,0.000376373,-0.00086683,0.001470403,-0.004188443,0.00174924,-0.002544438,0.019430448,-0.003086225,0.007049111,-0.005173827,-0.000337734,-0.004671124,-0.016228168,-0.005688722,-0.01136884,-0.004834192,0.008486886,-0.006114435,0.029324336,-0.001611944,-0.010201,0.010310813,-0.00296425,-0.022112669,-0.001908843,-0.000643817,-0.001204622,0.214297673,0.003293731,-0.014644391,-0.019691225,0.003122735,0.005561516,0.01167622,-0.007347476,-0.010503666,0.001418786,-0.001987972,-0.00236396,-0.009671669,-0.008046827,-0.007540025,0.004954668,-0.003314296,0.015906251,0.00262385,0.002690799,0.007463304,-0.0011305,0.00863939,0.019892159
BSU_14170,0.006080592,0.000694021,0.019671929,-0.005548627,0.005526362,-0.049593601,0.024039596,-0.00635044,0.007429978,-0.005414944,-9.82E-05,-0.011014647,-0.014511659,0.003227076,0.002983641,-0.014080923,0.003509575,-0.00570643,-0.002257956,-0.010048404,0.017744356,-0.00624921,-0.005494352,-0.003117646,-0.004687453,0.017589462,-0.005748306,0.037302246,-0.010250421,0.003562087,-0.008345067,-0.009316491,-0.001307907,-0.01238679,-0.001114651,0.00099281,-0.002543283,0.001164662,0.001030224,0.015260757,-0.007690666,-0.001872089,0.004580166,-0.000788391,-0.023922211,-0.003837067,-0.010926888,-0.006033152,0.212831372,0.001718722,-0.005626435,0.003407396,0.00433454,0.000955119,0.008304537,0.000690144,-0.00542736,-0.004216416,0.003552977,0.016406274,-0.024763732,-0.008271618,0.00934852,0.003667369,-0.007226534,0.005381992,-0.009232039,-0.003580895,0.000201412,-0.006335097,-0.011986211,0.024966582
BSU_14180,0.015586487,-0.002965534,0.004294292,0.002200008,-0.000193603,-0.001532076,-0.003816528,0.003465639,-0.004207081,6.02E-05,-0.009154486,0.000701402,0.004708212,-0.011574719,-5.20E-05,0.001920316,0.002756549,0.003811289,-0.001464587,-0.0026185,0.008775007,-7.14E-05,0.000843363,0.002347498,-0.005307621,-0.010726212,-0.001186083,-0.008925655,0.012600869,-0.006087627,0.00678759,-0.011192032,-0.00261953,-0.003028802,0.000329244,0.002065933,0.000444389,-0.00095136,0.002866513,0.020895394,-0.00951884,-0.002773975,-0.003965269,-0.003976977,-0.01077042,-0.005444761,0.00615764,-0.005215623,0.007140313,-0.016034006,0.006710653,-0.011429801,-0.00266217,-0.008028982,0.015707744,-0.004447755,-0.010014826,-0.006042471,-0.003856377,0.006204769,-0.008266025,0.005032778,0.003743754,-0.002787418,-0.002034561,-0.01112429,0.000619441,-0.015659658,-0.002656805,0.002021112,0.000759925,0.011037026
BSU_14190,0.02080455,-0.013599721,-0.003216706,-0.000555366,0.001365684,-0.009636024,-0.006627831,-0.000267675,-0.000717444,-0.000945352,-0.019245953,0.005095723,-0.004010857,-0.007605716,0.004106475,0.006334668,0.00515499,0.00430881,0.002332141,-0.009315642,-0.001782896,-0.001595828,0.000118185,0.000793696,0.006572291,-0.006129812,0.00228627,0.000716147,0.013469325,-0.000601821,0.012095527,-0.010717475,-0.004887193,0.005300294,8.21E-05,0.008356555,-0.003102842,-0.004620086,-0.002621883,0.004617323,-0.038029214,-0.002913725,0.000946659,0.010906162,-0.000530006,0.003195846,-0.006949512,-0.004903992,0.009624302,-0.007078817,0.012552617,-0.023119884,-0.00854357,-0.012874161,0.006370472,-0.000698865,-0.00424778,-0.001887354,-0.004477328,-0.001034885,-0.005674222,-0.003030069,-0.007344062,-0.004232555,0.004599954,0.003182199,-0.001995448,-0.006609844,-0.00287779,0.007409016,-0.000363233,-0.000241372
BSU_14200,0.025735831,-0.000496657,-0.006567966,0.003090283,0.001041082,-0.017292656,-0.004911042,-0.011261364,0.00933889,0.017018473,-0.01419914,0.001503824,-0.011540136,-0.005078329,-0.004305617,0.008842813,0.00989863,-0.003945075,0.001806615,0.001934046,0.000996503,-0.014055358,-0.006352241,-0.012466359,0.006423769,0.001128845,-0.001537032,0.003880774,0.007292428,0.006678211,0.005908709,-0.003784797,0.006755996,0.007341883,0.001755246,0.005381663,0.007493914,0.005343343,-0.000945586,0.002359239,-0.040235023,-0.001905934,0.005492255,0.011013564,0.006404385,0.002475512,0.003073995,-0.007005205,0.006955647,0.001241826,0.020578732,-0.005194807,0.001819692,-0.01166959,0.007060324,0.006875323,0.007521363,0.011246852,0.001009272,-0.0077564,0.00600942,-0.013267872,-0.000446973,0.008250658,0.002946689,-0.000749516,-0.009616049,-0.004299431,-0.008138014,-0.003064674,-0.013811779,-0.004439735
BSU_14210,0.001896292,0.009946116,0.000592211,-0.001531144,0.008448895,-0.015385112,-0.007802058,0.016645725,-0.002314922,0.001769325,-0.004426345,0.001449897,0.027315402,-0.003602877,0.01004433,0.00269883,-0.00426359,-0.008733114,0.008194555,-0.010047481,0.023167291,-0.006021858,-0.011595737,-0.005117719,0.005617129,0.004199346,-0.002311044,-0.013576623,-0.019032785,0.008870203,0.002057559,-0.002912063,0.004209015,-0.000528193,-0.012971684,0.006633881,-6.90E-05,-0.003825571,0.000257945,-0.001922336,-0.001986395,0.001573638,0.068663066,-0.00232207,-0.003411351,-0.003178351,-0.009590721,-0.009804818,-0.009522656,0.00624045,-0.008052053,-0.011865095,0.002253348,0.008058913,-0.001693785,0.016354094,-0.013883276,-0.006939837,0.006294063,-0.010496503,-0.004186812,0.01796615,-0.004509456,-0.021675732,-0.006545522,-0.001223293,0.00371295,-0.001999141,0.001051628,-0.00783076,-0.00599675,0.00363357
BSU_14220,0.011002911,0.004122583,-0.000693278,-0.001559376,-0.005845903,-0.001133711,-0.021365381,-0.001755962,-0.001556848,-0.000229455,-0.011908851,0.007976433,-0.007791769,0.002883291,0.01108663,-0.008574398,-0.017724234,-0.000840693,-0.00147146,-0.007687178,0.004188254,-0.009276348,-0.005665092,-0.0028509,-0.005019481,0.020114777,-0.002080997,-0.00071799,-0.013549214,0.001440712,0.035317683,-0.006958154,-0.002520798,0.011172277,-0.003566181,0.010400972,-0.009023613,0.00232848,-0.000140357,-0.015610568,-0.016073459,0.001297738,0.000955075,-0.001311979,0.00656637,-0.001559021,-0.00201453,0.002664344,-0.003236581,0.006249873,0.014876385,0.006079098,0.004638146,0.00314467,0.003110183,0.009649415,0.008590831,-0.000353181,-0.009796797,-0.008663976,-0.004303425,-0.010001867,-0.004710705,-0.008036047,-0.011670614,0.038253741,-0.002714105,0.01574821,0.000328911,6.56E-05,0.010614746,0.002688062
BSU_14230,0.003235948,-0.003525966,-0.013142954,0.003121614,-0.005549491,0.000794382,-0.01598448,-0.005693538,-0.004819351,-0.008016982,-0.007230922,0.007821987,-0.010277961,0.003358824,0.007759531,-0.005416815,-0.005227854,0.006544467,0.000786415,-0.012671654,-0.002391693,-0.000756794,-0.004202891,0.002050125,-0.006996641,0.01592087,-0.004168661,0.007461224,-0.008289273,0.002332731,0.018790857,-0.003004227,0.002287457,0.001808515,2.07E-05,-0.008146509,-0.007124386,0.010425744,0.007372208,-0.014123887,-0.012444561,0.010569978,0.011232275,0.003807878,-0.001176229,-0.006641174,-0.003689047,0.00408829,-0.014608029,0.003392554,0.006906522,0.007613339,0.004445789,0.004588675,0.005156638,0.003931164,0.000941001,0.004689282,-0.008775139,-0.018937499,-0.012588674,0.000990663,-0.008719474,0.001335614,-0.014395721,0.041150118,0.003476599,0.013914357,-0.001842562,-0.010820032,-0.010344787,0.003457416
BSU_14240,-0.00405875,0.00351032,-0.013508787,0.004573551,-0.00307682,-0.007335852,-0.003299882,0.005582113,-0.000835585,-6.99E-05,0.005426594,0.001821547,-0.000134919,-0.00494051,-0.00568943,-0.000473107,0.009620215,-0.00878633,0.002137138,0.000844279,0.002314142,-0.013028848,-0.007907695,-0.017311836,0.004049103,-0.007347591,-0.001694,-0.010809118,-0.005572449,0.004619488,0.009145369,-0.010444046,0.004403074,-0.000172894,0.016821481,0.016173995,-0.006884247,0.000853417,-0.003283475,-0.008282674,-0.006121171,-0.006857407,-0.000165884,-0.000481447,0.00162617,-0.009263537,0.001148296,-0.008152222,-0.005190444,-0.004556318,-0.003105458,0.016644811,0.030915653,-0.013742135,0.001368562,-0.00214138,-0.006346741,-0.008612123,0.004263638,0.001275625,-0.003342585,-0.00377515,-0.000773323,0.00335507,0.012565151,-0.001482277,0.00696525,-0.004125688,-0.013552784,0.003115533,-0.00240008,-0.003391278
BSU_14250,-0.01139496,-0.011910956,-0.007601612,-0.001075176,-0.01779648,0.005773843,-0.002515456,-0.007117389,0.00542631,2.42E-05,-0.006697585,-0.004410291,0.002385024,0.001565531,-0.014393141,0.005264072,-0.013083273,-0.004749076,-0.002027298,-0.013103649,0.000484126,0.008476108,-0.00726953,-0.000584268,0.002176042,0.004384497,-0.000980096,-0.000492374,0.002714195,0.003703372,-0.003354976,-0.009699577,-0.00671017,0.001049403,0.00096804,-0.002247749,0.00800686,0.002515571,-0.00127444,0.005753413,0.010336148,0.004758039,-0.012989224,-0.003273591,-0.008598728,-0.006487708,-0.005348,-0.002604788,-0.008024757,-0.000450978,-0.012722311,-0.011348553,0.008490728,0.021553048,0.007892107,0.002047463,0.003485204,0.075852986,0.007184037,-0.000692425,-0.006039668,0.000214719,-0.004003356,-0.02024047,-0.023545986,0.002794545,0.004310658,-0.004105058,-0.022011794,0.011506582,0.001380833,0.004595968
BSU_14260,-0.012485653,-0.002302083,0.002351818,0.013204731,0.009136417,-0.009786219,0.00348926,-0.010798287,0.002915797,-9.68E-05,-0.003698718,0.008123537,-0.003047054,0.013676471,0.001030292,-0.000804803,0.003489287,-0.009127252,-0.003801097,-0.000717385,-0.010581508,-0.001855118,0.000644234,0.000788249,-0.003238867,0.005400672,-0.006848053,-0.00767643,0.004008421,-0.001597212,-0.010227059,-0.01309985,0.005530507,0.01019085,-0.006640731,0.000832115,-0.007776978,-0.002843368,7.15E-05,0.003457423,0.007457459,0.001998668,-0.004164492,0.007651487,0.020780547,0.005587636,-0.002129015,0.005110945,-0.00799285,0.008507573,-0.028295657,-0.000372193,-0.000789342,0.008538427,3.13E-05,-0.012714902,-0.002419281,-0.001091462,-0.004869491,0.002621383,8.66E-05,-0.002253034,-0.001756416,-0.017186416,-0.002168077,-0.007974164,-0.021536099,-0.020242153,-0.009369808,-0.006556977,-0.003754788,0.008284198
BSU_14270,-0.018932777,-0.000744931,0.001476967,-0.002509713,0.002468922,-0.001494699,-0.000673549,-0.011200345,-0.001179277,0.000663562,-0.007613431,-0.003367214,-0.013931723,0.006003905,-0.008797303,-0.005443587,0.004273357,-0.003869254,-0.00175135,-0.008926347,-0.0112342,-0.009545004,0.000219731,-0.004863307,0.001026092,0.015078686,-0.004161686,-0.000377413,0.006307639,-0.000910485,-0.004440048,-0.002728813,-4.08E-05,-0.000256698,-0.000706089,-0.001033146,-0.007182713,-0.003547693,0.002258405,0.002615189,0.005290432,-0.001716727,-0.005556425,-0.007544165,0.000324693,0.003601989,-0.00167267,0.002384242,-0.007507143,0.001700886,-0.00428657,-0.006675255,-0.000824772,0.001335975,-0.001189999,-0.005078277,-9.66E-05,-0.006546244,-0.006701827,0.001335539,-0.001430868,-0.00065955,0.002897818,-0.002053844,-0.007153408,-0.005573249,-0.008110862,-0.010328086,-0.014938294,-0.014016234,0.003851262,0.005827111
BSU_14280,-0.002622551,-0.005162228,-0.000548321,-0.002164974,0.00037311,-0.010756967,-0.000812198,-0.002005487,0.002950166,-0.002524837,-0.000129323,0.001012948,-0.004016508,0.001852942,-0.000456394,-0.0046624,-0.000906015,-0.001092366,0.001331068,-0.005726758,-0.011602007,0.005760616,0.008101298,-0.001947045,-0.00095403,0.006471994,-0.001742645,-0.004288235,-6.63E-05,-0.006126326,-0.011183868,-0.010943401,-0.002427947,0.005696347,-0.005103052,0.003237896,0.001343291,-0.000385913,-0.002887207,0.002445775,0.010488257,-0.000827629,0.000567796,0.001510534,0.000565237,0.003674632,0.003481503,-0.00133034,-0.011534044,-0.000390168,-0.008463317,-0.008880867,0.001030463,0.000580353,-0.000637544,-0.008540437,-0.007769062,-0.01776599,-0.008980786,0.004379759,0.002116735,0.008236159,-0.002116406,0.011597071,-0.007699104,-0.005598574,-0.004926895,-0.013809612,0.003136848,-1.51E-05,0.007683071,0.001202078
BSU_14290,-0.005629936,-0.002759394,0.007736652,0.004899453,0.000379692,-0.008915311,0.003578727,-0.00779584,-0.000684258,0.011243155,0.001058155,-0.001770234,-0.007137591,0.00408154,-0.004049777,-0.002859692,-0.005691748,0.000513432,-0.000428264,-0.000623064,-0.024241129,-0.00070126,0.007240832,-0.003061871,0.005832441,0.001939852,-0.000843081,-0.000701309,0.005330989,-0.003659384,-0.010109517,-0.000119047,0.001027401,0.003273882,0.003893012,0.003778097,-0.00103354,0.006503549,-0.002677223,-0.006683998,0.009780839,-0.002152607,0.002630119,0.003754973,0.006727685,0.004308252,-0.000767282,0.000406955,-0.006827611,-0.005278003,-0.00178554,0.007378855,0.000937568,0.001762866,-0.007152717,-0.009950408,-0.013078842,-0.013051362,0.001454774,0.010886641,0.011247049,-0.003561258,0.007039839,0.004357179,-0.011604009,-0.002877444,0.000650822,-0.011525808,-0.010730589,0.002250025,0.000168736,-0.00065897
BSU_14300,-0.013118094,-0.000771693,0.002118342,0.01877528,-5.00E-05,-0.010991513,0.001071447,-0.001745037,0.003893513,0.005843547,-0.000115547,0.006776959,-0.008309898,0.003440212,0.006201515,0.000671379,-0.00420126,-0.001994077,-0.001988646,-0.002721811,-0.021207873,-0.006414105,0.007819803,-0.006988751,0.000226498,0.000336424,-0.004546925,-0.003273308,0.003357384,0.000931164,-0.012587462,0.004984942,-0.001809365,0.000383962,-0.002691479,0.008876619,0.000557441,0.009193386,-0.002637037,0.000645781,0.00281976,0.003064386,0.000506168,-0.007607059,0.002224767,0.002096987,-0.0050103,0.003722529,-0.011872821,-0.001608549,-0.005397957,0.025980663,-0.000252001,-0.007047038,-0.007961926,-0.006407129,-0.016100479,-0.009344107,-0.008981861,0.007526777,-0.00043924,-0.001371434,-0.007353297,0.001531476,-0.003509658,0.003373951,-0.001808743,-0.008732064,-0.011197513,-0.00475556,-0.002620957,-0.002253835
BSU_14310,-0.005672141,-0.005030584,0.008161019,-0.010768412,-0.009633918,-0.021492627,0.000549486,-0.000968854,0.011659626,0.016437395,0.009522841,0.005196745,-0.001255791,-0.000708826,-0.013733617,-0.009164454,-0.00023447,0.002053297,0.000864047,-0.005669882,-0.015554096,-0.019539511,-0.001703894,-0.000118181,0.007616919,0.001094669,-0.003368981,-0.002685077,0.006188001,-0.005433717,-0.02170192,0.007638338,-0.00074959,-0.002472207,0.004242889,0.001727857,-0.002755101,-0.00479109,0.002373454,0.00517778,0.005525728,0.000540519,-0.00326966,0.006154093,-0.002423942,-0.000396526,0.002486891,-0.004812675,-0.004031103,-0.001332253,-0.010927508,0.00640895,0.003671705,-0.030653879,-0.015099233,-0.007778839,-0.020818026,-0.017991775,-0.024279969,0.015456961,-0.020572268,0.005219989,0.023206404,-0.003429331,-0.006058262,0.005770313,-0.001307201,-0.012725015,0.021614572,-0.004362331,-0.041840754,0.008020953
BSU_14320,-0.007409501,0.004293797,-0.011985992,0.001652531,0.008257752,0.000124476,-0.001535537,-0.001295854,-0.002237056,-0.0032692,-0.014108922,0.010808013,-0.008034701,-0.017042435,0.018890213,0.029337093,0.000970066,-0.010989748,-0.002538975,-0.012393322,0.012002907,-0.003249224,-0.007044463,0.00346099,-0.003776589,-0.009736666,-0.000987448,0.021319327,0.001620952,-0.009606766,-0.005522355,0.003461868,-0.002386205,0.000268103,-0.001253836,-0.004282705,-0.008545804,-0.001553286,-0.010365175,-0.009828447,0.000239159,0.016116182,0.017686595,0.009768578,-0.000370401,-0.000905313,0.006164339,-0.004960263,-0.007555208,-0.002907968,0.006259232,-0.013014072,-0.002450972,0.019263922,0.002223544,-0.003938934,0.002274254,0.012078262,-0.01084305,-0.004580578,0.002565388,-0.002750022,-0.014847093,0.007381752,-0.010428162,0.00105547,-0.001343849,-0.012658583,-0.003938523,-0.010878306,-0.006475533,-0.002299908
BSU_14330,0.007420421,-0.009600213,0.015042259,0.004791041,0.000307107,0.002255597,0.009173713,0.006683232,0.006547757,0.001697517,-0.001164436,-0.001344126,0.007289573,-0.002143611,-0.006010694,0.018576563,0.005274902,-0.006510659,-1.82E-05,0.008659505,0.002936075,0.004059949,-0.006893297,-0.014923235,0.001458052,-0.017872108,-0.001685877,0.010696329,-0.008334746,-0.013382859,0.004028972,-0.000314215,-0.007835635,0.012444047,-0.000366992,0.007987538,-0.010107746,0.007094224,-0.007280986,-0.00533866,0.004628599,0.002457266,0.001800809,0.016765674,-0.002598167,-0.000373436,0.017209735,0.003937931,0.001425856,0.000194424,-0.005394047,0.00506072,0.006966425,-0.004347645,-0.010255222,-0.013553486,-0.004037211,0.014236061,-0.008273588,0.003324373,-0.008176478,-0.00724424,-0.006916934,0.006829365,0.002128262,0.005305304,-0.010648962,-0.009422754,0.010118282,-0.011976551,-0.006017959,0.009183912
BSU_14340,0.007750632,-0.01353036,-1.24E-05,0.001634233,-0.009204191,0.010442868,0.004843298,-0.011056503,0.001781506,0.00022128,-0.005091309,0.001791655,-0.003933541,-0.000696088,0.010397073,0.004349083,-0.002681034,0.008761901,-0.00209691,0.002643107,0.006155045,-0.008281466,0.005718394,-0.000471927,-0.008750058,-0.009057525,-0.000193909,0.000825065,5.74E-05,-0.005202455,-0.001659186,-0.004866383,0.00190332,0.012616906,-0.002967179,0.002715811,-0.005343335,0.001721201,-0.004161958,-0.000175927,-0.004670887,-0.006446835,0.012724546,-0.023880839,-0.009602716,-0.00813145,-0.000540441,-0.000542043,0.007965036,-0.000583656,0.00420663,0.018819582,-0.016243697,0.007395931,-0.007572113,0.00474959,0.08597578,0.004963808,-0.003567978,-0.003195887,-0.008373302,0.000958695,-0.004926956,0.006233896,0.001395092,0.01887478,0.000401971,-0.006962735,-0.000771029,0.004436056,0.002430595,-9.20E-05
BSU_14350,-0.001091484,-0.011920648,0.00552908,0.001269653,-0.010233794,-0.009223474,0.006811614,-0.016460295,0.002784678,0.003071312,-0.008671901,0.007693686,-0.007782797,0.004756375,0.014155686,-0.003909819,0.004850657,0.010010323,0.00257262,0.001619418,0.001525381,-0.010296597,0.013355865,-0.000741098,0.000608311,-2.27E-05,-0.001304821,0.012391584,0.001921261,-0.008932397,-0.020425417,-0.007025204,-0.001930293,0.012234583,0.002569821,-0.002741784,-0.002444999,-0.004767346,-0.004408328,0.001805705,-0.000166423,-0.000965904,0.001396725,-0.022091187,0.004585055,-0.010538,0.003584884,0.000579596,0.003235291,0.005337795,-0.009750194,0.028510264,-0.014459667,0.009780287,-0.015453311,0.005191018,0.083167839,0.003187312,0.006262657,0.006526376,-0.002229881,2.55E-05,0.001064389,0.001095727,-0.005140033,0.012132874,-0.005800959,-0.000366391,0.002972486,0.012595427,-0.000712609,-0.011757022
BSU_14360,0.002739871,-0.014350361,-0.001272549,-0.002218454,-0.015896025,0.004008559,0.003435245,-0.002010262,0.000633358,0.000950451,-0.016293097,0.011932684,0.002562115,0.003334953,0.014605046,-0.002775468,0.004727818,0.012779725,0.00421913,-0.000312669,0.004661918,-0.011811925,0.012672531,-0.002999523,0.004181563,-0.004272448,-0.003544406,0.008315784,-0.001031243,-0.01162673,-0.012286232,-0.011093534,-0.004496447,0.008787831,0.000719741,-0.004055017,-0.006359141,0.000669334,-0.005394833,-0.005594117,0.004696307,-0.003472564,-0.004568119,-0.029018242,0.000823197,-0.008589118,0.005371153,0.001316515,0.00385393,0.003644371,-0.010217501,-0.005968606,-0.00651066,0.009059523,-0.008199931,0.002250797,0.077525217,0.006668795,-0.003215316,-0.00350162,-0.005603528,-0.008421867,-0.003839172,0.010598974,-0.001540073,0.011683107,-0.004227462,0.00397025,0.011692064,0.017335986,-0.001897059,-0.003632774
BSU_14370,0.003684784,-0.017209423,0.00413897,0.005936819,-0.0147924,0.003508756,0.007716518,-0.006921551,-0.002399433,0.000998818,-0.010906139,0.010842981,0.000601985,0.004286846,0.013585938,-0.004502986,-0.002770942,0.013763006,0.00299045,-0.004191311,-0.001014425,-0.015961192,0.006632935,-0.005827226,-0.002851741,-0.013953385,-0.000409098,0.012151274,-1.86E-05,-0.002564665,-0.006239856,-0.008642685,0.00094133,0.004084428,0.001870833,-0.003248482,-0.009507068,-0.002073212,-0.007700926,-0.001704147,0.001634923,-0.000306604,0.014251223,-0.029830433,-0.003516322,-0.015451444,0.004044664,0.000614592,0.008325762,0.006201632,-0.001972581,0.022966078,-0.00627406,0.009985051,-0.012297128,-0.001115736,0.066406707,0.007012239,-0.008908968,-0.000293484,-0.00105471,-0.016663496,-0.004717867,0.008064202,-0.004753147,0.013868117,-0.002908757,0.002757857,0.004011994,0.010467936,-0.007727192,-0.001774993
BSU_14380,0.000782029,0.004861333,-0.003951515,-0.004347538,0.024431285,0.009266089,-0.015603565,0.014253156,-0.016586331,-0.003727616,0.005379168,0.001191413,-0.014366573,0.011584812,0.007394854,-0.013841747,0.023920675,0.000632755,-0.011419552,0.003663989,0.001147311,0.006212241,0.003688722,0.011791513,0.006335384,0.001409036,0.004161632,0.024830106,-0.008871788,-0.01859285,0.004140212,-0.009338916,0.009395137,0.018907334,-0.004888669,-0.002860809,-0.002186394,-0.001101899,-0.001986402,-0.021125814,0.003863724,-0.003929845,-0.012404728,0.314453356,0.007164086,0.000835325,-0.011981141,0.008005768,-0.008500603,0.013125152,0.004636861,-0.007762673,-0.008098781,-0.005606714,-0.000506568,0.018056128,0.017104909,0.006865814,-0.001520827,-0.008563671,0.003711028,0.000752921,-0.01049049,-0.023641661,-0.012369407,-0.000581279,0.007947329,0.000296521,-0.006337752,-0.000738786,0.001433441,-0.003233661
BSU_14390,0.009756254,0.001405129,0.00857368,0.001437024,0.027996779,0.007553632,-0.006399957,0.015419246,-0.012548688,0.000269312,-0.010769146,0.003551399,-0.013611597,0.008350923,0.005352255,-0.011287031,0.024121617,-0.000249319,-0.01275131,-0.002378607,0.01399603,0.010408361,-0.000731193,0.005093945,-5.05E-05,-0.002926647,0.004370147,0.022578467,0.007412595,-0.014176334,0.004355119,-0.011249139,0.016583843,0.029826421,0.000127369,0.002312336,-0.004687215,-0.009146718,-0.000196571,-0.013635569,0.004064615,-0.013433393,-0.004236407,0.301132372,0.012679279,-0.00339483,-0.009433455,0.008957681,-0.000251008,0.014031551,0.004099663,0.03988294,0.004033438,-0.001782215,-0.0023781,0.010127309,0.010674606,0.005047904,0.00670609,-0.021698285,-0.003980186,0.002800702,-0.003039672,-0.010812389,0.001415867,-0.008146744,0.017501144,0.008084097,-0.011133381,0.00137258,-0.003195934,-0.003337551
BSU_14400,0.007561844,0.005885963,0.006564644,-0.002966515,0.02396218,-0.000256305,-0.004255759,0.023451938,-0.002956524,0.000753397,-0.008474697,0.000201855,-0.016300544,0.011756342,0.001137686,-0.009490655,0.014690262,-0.007070382,-0.013013659,-0.00358299,0.000830981,0.010865812,-0.01243617,0.0029297,-0.001621073,-0.003964447,0.00197869,0.025590883,0.002642159,-0.013114096,-0.006843624,-0.00476694,0.016455837,0.006296181,-0.001740459,-0.011282469,-0.002912141,-0.005663586,5.52E-05,-0.010190957,0.003662712,-0.017606398,0.001113045,0.280307271,-0.003959082,0.001425603,-0.020861279,0.011040721,-0.00976059,0.010982633,0.013632101,-0.006689493,0.008966464,0.003831077,0.001888273,0.015417608,0.001994229,-0.001834646,-0.011196194,-0.031601581,0.009190919,0.001626032,-0.006562338,-0.014016229,0.001488669,-0.001026093,0.021587372,0.001085418,-0.012526262,0.009711726,-0.003071376,0.008129841
BSU_14410,-0.010550852,0.001897193,0.00159462,0.006299401,0.001651585,-1.02E-05,-0.005313583,-0.008144724,-0.004166171,0.005136611,-0.008159561,-0.005618444,-0.014616543,0.0060452,-0.000909323,0.002936635,0.000635946,-0.00412499,-0.002355259,0.00075054,-0.001546555,0.001952183,-0.007300176,-0.007075693,-0.011074277,0.016424728,0.001051019,0.006973834,0.007782384,-0.004020735,-0.002253451,-0.001277365,0.005479965,-0.011484887,0.000661142,-0.004292981,-0.003821031,-0.00186219,0.000387306,0.000929194,0.001274747,-0.000728272,0.012700435,0.003174901,-0.00466837,0.00169348,-0.013620101,-0.000107356,-0.010254947,-0.003476468,0.000952669,0.048199832,6.59E-05,-0.008208106,-0.007502101,0.003243342,0.011032337,-0.007529895,-0.002965102,-0.003239826,-0.003304493,0.001527668,-0.008248291,0.000425037,0.004813741,-0.004813987,-0.004286506,-0.005859605,0.011302383,-0.013217551,0.006030063,-0.001694252
BSU_14420,-0.012945134,-0.001943475,-0.002939311,0.000593267,0.005862166,-0.004344751,0.00059167,0.00680294,-0.004174393,-0.000716292,0.007602269,0.008456995,0.001735702,-0.008626991,-0.006763905,0.005411692,-0.024105062,-0.007348703,0.001438159,-0.004440035,-0.009947732,0.011455427,-0.001729356,-0.009266645,-0.003985218,-0.013125207,0.005152406,-0.002445339,-0.002792302,0.000805575,0.012097744,0.009716048,0.001332552,-0.005977829,-0.002708761,-0.002251502,-0.001490009,0.015368072,-0.006768646,0.001968781,0.000868152,-0.002932148,-0.009457869,-0.001770295,-0.008131191,-0.013255058,-0.014009537,-0.007268688,-0.000681608,-0.003491946,0.006590992,-0.000581961,-0.01161409,0.003877567,-0.005319429,0.006624365,-0.012351704,-0.000995432,-0.002568223,0.000949101,-0.005610763,-0.01115818,-0.000260549,-0.009376175,0.010967908,-0.000511254,0.004585312,-0.003351305,0.032252064,-0.009919918,0.013995067,-0.006063488
BSU_14430,-0.001355315,0.001106932,-6.62E-05,-0.00059514,-0.000835269,0.005815211,-0.001654365,0.005261434,-0.003350488,-0.001597285,-0.000171812,-0.005182125,0.00142841,-0.008688751,-0.001356405,-0.004928713,-0.007804783,0.006852083,-0.003748681,-0.004722489,0.007984636,0.007019429,-0.004837755,-0.006406011,-0.001681864,-0.012770521,-0.002607781,-0.000690082,-0.006139046,0.002798677,-0.008765008,-0.003326658,0.00422417,-0.002319045,-0.002280252,0.004310504,-0.002878693,-0.00372677,-0.001846272,-0.000753395,0.008927091,-0.007492278,0.001557904,0.012100341,-0.012987736,-0.000804422,-0.005433643,-0.000340973,-0.001798212,-0.000132065,0.000719474,0.027712035,-0.002427703,-0.010525896,0.002860433,0.000572703,-0.00382288,-0.004900808,-0.005050339,0.00752448,0.000773026,-0.00155992,0.000184326,-0.000906695,0.008595763,-0.002650066,-0.004932461,-0.003974476,-0.003695377,-0.00352589,-0.002532294,-0.006948403
