,XNR_RS03030,XNR_RS03370,XNR_RS05170,XNR_RS05970,XNR_RS07380,XNR_RS07515,XNR_RS07760,XNR_RS07865,XNR_RS08220,XNR_RS09755,XNR_RS10635,XNR_RS13665,XNR_RS14315,XNR_RS14320,XNR_RS14400,XNR_RS14850,XNR_RS16255,XNR_RS16370,XNR_RS17300,XNR_RS18855,XNR_RS19540,XNR_RS19730,XNR_RS19800,XNR_RS22170,XNR_RS25815,XNR_RS26190,XNR_RS27425,XNR_RS27905,XNR_RS28030,XNR_RS29215,XNR_RS07675
XNR_RS16155,4.680455457380785e-09,1.5966054186122434e-07,0.006392161270444656,2.0364366176350842e-13,3.3093658975245914e-11,7.538960188879614e-06,2.6776060058810057e-25,2.0934094198386047e-05,0.09845599876900998,8.25602938226279e-10,1.6033666300165067e-08,0.001314792631601931,4.89914550979807e-05,7.058938701272715e-43,0.05001005547725818,1.5349529760397839e-09,2.3743242137936105e-05,1.643021533676134e-08,2.95461524870073e-06,4.85163981129032e-15,1.3583140482807314e-09,0.8170622493614444,4.1629007996766915e-05,0.9983787395235678,5.709530534996878e-16,0.7521376190975166,0.6823998043707658,0.9777108988607748,0.5299613665776899,0.0003847334267113776,4.7458458938882395e-08
XNR_RS16160,0.0003177064135469558,3.746376460436252e-14,0.001060398707706488,9.106499997933059e-15,2.1345226791714825e-28,1.8251788579000948e-16,6.2629411489444926e-09,3.006134069524728e-11,0.05989320341989322,4.1574919176111866e-16,8.055752545159063e-12,0.0017553197576665428,1.615433261849963e-06,4.264044543328126e-30,0.8850574718463391,2.6881716312524082e-21,2.343332625915575e-20,2.4803274950014036e-05,0.007408343252534472,3.521389963747213e-22,2.326773460574525e-17,0.7255505034370082,0.013474598395263115,0.0025097565570012205,8.224736815954412e-17,0.3699491375362024,0.3624912488445071,0.05834891482390997,0.0286789504264887,5.091680579541975e-06,1.5973369195982548e-10
XNR_RS16165,0.0073174573448757645,0.11578399286244812,1.2525778398423905e-05,0.0020125805135934034,0.4985792978839413,0.26312634463361373,3.7684016881814886e-06,0.9402858586246747,0.06528479615579774,0.24722124704675233,0.002181594434126858,4.260286534541441e-16,0.014053290305962935,0.001922212378670404,0.02085153219772461,0.16175580704951423,0.0014875362750254113,0.5487565978339153,0.024513274779327323,8.045387586617066e-05,0.002567998212336734,0.701758712452333,4.4358542653283975e-12,5.81195765578054e-05,0.006093667021976665,0.423463770042543,0.0022832537937039457,5.311300899393056e-07,0.01351685907628853,0.07959106087437275,3.2365906942306555e-08
XNR_RS31585,0.005184868817364122,0.34747772425794154,0.3282547820052921,0.011169682232945352,0.06890179832512135,0.32029066786032767,0.0004866815152086993,0.4708917237876572,0.15343258289497538,0.6574164761125646,0.4616563795028914,0.2989407878268987,0.03701348085193823,0.21264863679089543,1.8752712861734845e-12,0.011132005778760987,0.7233438516531886,8.459302216447565e-07,0.025286614911286254,3.986899811910285e-05,0.01945007323557885,0.0014514454215440646,0.1919089618509268,0.3704226428360885,0.07889864694275896,0.5432207828344475,0.0005933615317975878,0.6643853454597096,0.006275884400812122,0.6874726400632332,0.8297418516836168
XNR_RS16175,0.17533964883019895,0.4224329164540277,0.6316023809060956,0.4056835829693046,3.096151097984638e-07,0.0005354734038998528,0.716286466429776,5.800045815725711e-07,0.05739790134467578,5.971089695070296e-16,0.003913477603744056,0.4712847022440725,2.527431645935845e-15,9.507934687806005e-06,2.8990977529499824e-06,3.9042639827279684e-10,0.010663472907434642,0.6031805103661649,0.007755857761767071,0.5689356566627398,1.940499463900003e-09,0.001045521929449487,0.00011824530401624313,0.0001575877318019297,0.7442744686295797,0.02925232358348135,0.7547109077677059,0.00014012705747894075,0.0003438423876570501,0.013775584266347441,0.0728533981605567
XNR_RS16180,0.021763906162288772,2.2600357215573375e-11,0.06021758094013459,2.2985047317677276e-07,4.790859910980486e-09,0.006913039771540723,0.43888983019875527,0.0038388547252382332,0.02053590627526626,0.3730033779081169,0.004882300999899058,0.9377964027351442,0.9127401464378543,1.0570182497078302e-11,8.184735211476864e-10,0.011954941073245549,7.349237459972884e-17,0.007985420301919675,0.13788710584923372,6.618460411913378e-06,0.16362451080295448,1.5293867235425258e-06,0.39582995537132837,2.8245783536186643e-12,3.3025357498119405e-22,4.0202297490961397e-16,0.4181260247750078,2.8866340980038456e-15,4.7840296105220805e-06,1.637802858826198e-27,8.619536434408433e-07
XNR_RS16185,0.3208310516369101,0.0014869040104256645,0.9306035070492826,0.0017947084734434723,0.010924605614245393,0.6886516631014628,0.11569264068671674,0.0690041936642585,3.934294103164106e-06,0.07425646751474557,0.6302958712133155,0.18190663307940647,0.09265500507169465,0.07919786636980285,0.001633850836604155,0.5237938654294361,0.018182029336332187,3.610779778888157e-06,0.8680596706695736,0.0002804300866098437,0.06972974097258557,1.0392732943713554e-06,0.02670497281796304,0.4385298397090045,7.530431406296662e-07,0.01612157150582613,0.003603385994571146,0.019196044337586444,0.06710803071592239,0.033659707314330135,0.18010984272010233
XNR_RS16190,6.535186939107812e-05,0.1559713421253342,0.240188667147328,0.0003622334590441393,1.3874793716593153e-12,1.8834262080721345e-16,0.027328282396027984,2.934558872083384e-18,0.17251460467628613,2.721476963834482e-07,1.8442995270111064e-07,0.36430698089199043,5.867848335870249e-32,0.07092472938313346,0.7703954438272584,9.061292505348383e-21,2.1792230692947594e-06,0.12578626425881426,0.6109773883971987,0.32087814691765204,8.747581343907478e-07,7.202859157077255e-07,0.010941561502205984,0.17611795698011484,0.41141230267376483,0.04162450739160887,0.01761032980514976,0.4439885361097017,0.026272247388899602,0.039028501151310645,0.6249343428740006
XNR_RS16195,0.16667647951331782,6.210190507590647e-06,0.42573747966471454,2.299130676282322e-08,0.4516104846673925,0.20236252982135433,1.118475602806311e-05,1.440474443570599e-09,1.8883724729279336e-06,0.12654659977551985,0.16307373302142716,0.6852551616514249,0.008257348370905863,7.112329171991887e-05,0.7795941915054654,0.0017505962090803766,0.006170208747914444,2.7028460310173283e-09,0.8121116643317787,1.1948929825438897e-11,1.485488960096995e-05,2.1074735190279172e-08,0.544486257862427,0.02063323940787971,3.5703430570247225e-15,7.982362944633442e-05,1.1633258911757302e-05,0.00015589078931978689,9.29600710852622e-06,0.0005375314437714957,0.0035211910109490987
XNR_RS16200,0.39710482737242925,0.7619935977508561,0.2585146153552491,0.3681674201232412,0.011356378896070784,2.8084908106441167e-10,0.20241753382659775,0.00018169359641113784,8.099593692315404e-05,5.361336978967579e-06,2.6786927943575945e-10,5.562779589311081e-10,0.000752246674956133,0.04806069355128489,4.725449633316518e-10,8.14454383136426e-07,0.0005109917288169076,0.013650033793166512,0.5000242897990947,0.8066068608573669,3.860644637571401e-06,3.945193736338784e-08,2.340503212310994e-16,0.17326517858073623,0.45710301015218757,0.004448162147931177,0.003310862237011288,0.16610345720189393,0.9448331335110919,0.0156049543441735,0.0006273891900059345
XNR_RS16205,1.0130389901833743e-24,1.0097962445565002e-06,0.5195425390392294,9.019889845857903e-52,4.785721354299196e-14,0.01731841188938604,3.51030738267199e-23,0.4825477948635106,0.27561754550669454,2.9276111019534776e-08,3.1569198360013373e-07,0.00019208711563637032,0.0008649885512617924,1.1713051785208683e-33,0.08154773538858594,0.0006205970479935005,5.6015044202156956e-08,2.0805669887989127e-16,0.04690309397551853,5.4633194815698684e-45,1.1561291051344055e-08,3.327333501037852e-05,0.002411412253494523,0.07730494680385475,2.920746136260284e-10,0.22388799353967237,0.001641744307187288,0.1990809862186961,0.005447593629017828,0.0013711158133850063,5.236262958668116e-09
XNR_RS16210,3.5646464598124925e-25,2.1740703027583065e-07,0.20837773397885945,6.148937765823603e-58,2.7746921282554157e-19,1.0715218821848182e-05,3.2688252270213115e-24,0.007853670397217466,0.6427454992968644,1.0572734890460106e-09,4.4028611222022695e-12,0.0005112689439470753,0.11151642969755829,8.97918436176622e-49,0.05253296122935696,1.1581389006192594e-09,7.972424805349381e-10,1.0776679694065011e-16,0.013229054536666309,2.227552820774714e-36,2.531310168528899e-15,0.0006327351005042098,0.0006760359103993795,0.001461833362355315,3.8658846973912626e-12,0.27860098377648823,0.10786061705820996,0.030738705825268612,0.0023859889524587034,0.00020124434778536618,8.302001288925722e-09
XNR_RS16215,0.8073300576565237,0.5089498015726106,0.2009652182695319,0.532622774865368,0.01382013808926075,3.4129875159287106e-10,0.3706789632548526,2.1302964825750553e-10,0.004775097779579616,0.2434270238139707,2.239103312762435e-06,0.005686404515360809,0.003241428674896768,0.3482843802000417,0.013380068960047092,2.2511467360153633e-11,0.010081990953796187,0.004523692219516833,0.11399497430490091,0.039593519569878735,6.863525046774001e-08,0.0003889471253428988,0.00550870510501543,0.0016151947830916897,0.2275161264239023,0.2893613448302256,4.998953842614523e-06,0.22018959792546014,0.09190232425883713,0.7651572281787757,0.012136971952754833
XNR_RS16220,0.4914941896419275,0.36017196019022824,0.7040555336296327,0.7882592358019402,0.0005168264979283929,1.7965705946383304e-15,0.014229331517951027,4.465128624246228e-15,0.01011336216427296,2.8777534106928013e-12,0.06528699294320486,0.00014393411174089705,3.9433653013048967e-16,0.003852301509799959,0.9961401868744992,1.056584418017636e-18,0.009250660730453485,0.051160968656755394,0.032446876699053086,0.8099355390523038,2.1817755528358778e-11,5.213828956293884e-20,1.0267551773099555e-08,0.4576536513718613,0.8996037538328062,5.449241197679121e-07,0.31619936256853237,0.06733669018804679,0.12450088459883714,0.03454242570620234,0.4273823559508807
XNR_RS31290,6.0536847108321324e-15,0.0019123022997716442,3.5369766465902895e-07,1.1138731434636329e-07,0.006973992469425303,0.0016379984291908702,1.6782392115178197e-08,0.5113523074707267,0.03949420671418428,0.5059897135677389,0.22660344656298367,0.0032636745619883606,1.1435777626753618e-06,0.3613016114982921,0.4753679784426068,0.014834236544243701,3.166894258634808e-05,0.0029399378033212755,0.5776804649031146,0.04224992424123678,0.5325121397797214,0.31801963924470156,0.0006008445750913861,0.00018336952345583931,0.007021636480325747,0.002256942893047372,0.21015465935228078,0.0386109856580229,0.0425223486980941,4.344749613399179e-07,0.27549252208856606
XNR_RS16230,2.885070084459041e-20,4.406017171020086e-09,0.5201082489992104,9.437515739610571e-52,3.9651521774946666e-13,7.424038955169235e-07,5.835232082747414e-38,0.042414663053490724,0.005265866455175448,1.2417943137406978e-09,1.023214227480177e-06,0.00031293574368350527,0.8738577223880675,2.5577807914916026e-46,0.8127977049967013,3.493424034425726e-09,1.2414352169051408e-07,5.275537066979212e-23,7.2524014250603754e-06,6.818137642418129e-37,7.976765525214194e-11,0.0006460194214909343,0.0007224534615996049,0.016818919639525427,2.092776948643219e-19,0.9445348806130991,0.007962921556934819,0.055166994873479216,0.0010055527592973076,0.0006438999194791348,1.4974857952550814e-07
XNR_RS29950,3.822928797831091e-12,1.8843258603650607e-11,0.18270880731894815,3.614014728602704e-33,8.755083030599737e-10,0.07889577588485214,2.1018337937564193e-21,0.05028265428501592,8.379968695576567e-06,8.62022159605095e-06,0.06843602850923657,0.1609924181673447,0.1135600644483043,1.39523084311131e-24,0.8480437102505007,0.13411409358900786,0.00010235286000807785,5.265028747027238e-19,0.11443535658157769,1.085388708792725e-28,0.010270048021266649,3.595095268019486e-07,0.13800312775261236,0.16015530608192244,7.650631096123773e-22,0.36548755180316006,9.273682302490155e-08,0.014721224655352343,5.969854631484771e-06,0.00030247515007486044,0.00012496620630837472
XNR_RS16235,8.959838619031625e-06,0.17954341319540412,0.808011620142052,6.995720753866253e-05,0.2152447701436339,0.7848086036494755,1.0123685479743739e-12,0.0007608137943572462,0.00760496956903165,0.003967348487879204,0.9796177204410532,0.21948925469949487,0.039383577832680844,5.85041880386223e-06,0.021620995232077455,0.19519701931037056,0.14345323711269367,2.0675735861839023e-10,1.1092742304190222e-10,2.5236021230227065e-11,0.705571933032554,0.7149211154511246,0.030817456535040703,0.000548456089887563,0.0015117453833462765,0.09703386136406113,0.0012205433900921731,7.061316360833662e-05,0.004979879928740487,0.8671828697958065,0.0056723122113780545
XNR_RS16240,0.0009592117243911449,8.220661185622872e-05,0.4057896002211583,6.885575009113627e-10,0.6081069858743722,0.6489851866392382,1.222331674404854e-09,0.7399803123396265,0.005194967106983667,0.16425945788125074,0.6577364321669935,0.019895294783903568,0.18429268860850045,1.6831652396902584e-07,0.9859384832993445,0.8452736823770944,0.4188198866350331,1.2051114741130194e-13,3.3519110051191876e-10,8.864266270258287e-15,0.17206787105504245,0.00010061506686157392,0.0004173558193516647,0.0780296854073966,1.132745091991854e-11,0.0044253035775829366,0.014642372755791581,0.20202935903739908,0.48326982136932073,0.0007688043107306096,1.422486463815681e-08
XNR_RS16245,1.2053462062230261e-11,0.5451534765622381,0.005806461045992516,7.131133582583952e-05,1.794761023778271e-13,9.533474549111738e-08,9.982288373242208e-06,2.8897732001135116e-08,0.00012811603902057527,1.7742016670039977e-26,7.585641989341642e-08,0.029322271299227293,0.004060851683296048,1.6429122873274822e-07,0.9938745400431345,2.0121231560793485e-11,0.042283179097029895,0.39853184333688607,0.3359424405280814,3.645983589405419e-05,7.788140030095491e-22,0.00039761069201199996,1.5104269410425265e-05,0.017972218857058506,0.12046886998228808,1.1344020511893792e-05,0.05478684723578714,2.551774744515714e-07,0.2946467063376048,0.562240562739067,0.8450873060046856
XNR_RS16250,0.00047791514780786684,2.484002929803025e-12,0.029194808450013935,1.063948905934366e-06,0.4270915532224099,0.019191305582574678,0.0015735382054281382,2.531770720309045e-07,0.13232265548126354,3.362830003241059e-08,0.32993812841008197,0.002158572022983747,3.5612332124721926e-06,0.1997267024493564,3.551864516599093e-07,0.708365618530602,2.775024388307417e-15,0.6973719072834181,0.14193899335691249,0.0004761557872010176,0.26882922493128303,5.1525325672536735e-05,0.06762601795708625,2.8262575109693033e-27,2.533004400522206e-16,4.3324795580302445e-20,0.9021284898520807,1.6748088492232843e-26,4.644931072660036e-15,2.706233131255814e-13,3.472855528002273e-15
XNR_RS16255,0.1843548957355124,6.424463685924468e-11,6.789131597431324e-08,0.0006135243107863924,3.174652931987728e-11,8.444044732658345e-12,0.9008692587071461,0.01217997445209828,0.6176050871660088,0.06547081089565003,7.003251757319552e-10,6.481296244521585e-05,0.009258731516566247,3.4647856821759685e-12,1.3968438568422963e-05,6.526672304757359e-14,0.0,0.08395402442418065,0.8932807873617641,7.881841721195937e-07,1.3045360847383466e-10,0.204080046985326,0.002083093940587838,1.4811444459364631e-15,3.520963226794832e-16,6.814810988659142e-08,0.16103369236133028,6.226297439727661e-12,0.0001509090040895294,4.130016272473303e-12,3.407512710625176e-13
XNR_RS16260,0.5527634663411276,0.00018090318832729674,0.011497691187766727,0.0001530971332019898,9.492727057345297e-10,2.4432488905367e-22,0.3353266677347837,9.32006234987286e-11,0.005787687507630901,0.0004344093417125435,8.254942367588815e-12,1.014880425446294e-07,4.887141097885252e-05,9.786262783057981e-08,2.1413723858337806e-05,1.1614407857253735e-32,1.7475535651944072e-25,0.3934581004511949,0.20400569230805632,0.03327039339590338,5.023262538975536e-14,0.0013365781706146142,1.390495852805272e-05,2.554893601198485e-09,1.738854479165833e-05,0.08747738350277108,0.0013588053832156437,4.828182402566275e-05,0.11488939884664519,0.0046900834326208535,9.14148034616211e-09
XNR_RS16265,0.1736426346668193,0.26770553494682703,0.8746750862034784,0.031753645120782784,0.0010622548728515748,0.591145950985668,0.0615754894264711,0.1986393708495049,0.24349351675424385,0.4847941257888424,0.00014951076701133625,0.2173341219694419,0.3457909949004626,0.022876620894439405,0.000276277950545671,0.9188389893010585,0.19916548575525053,1.0147021947417206e-06,0.45145689758957497,0.0004587758887378383,0.16066535059975096,2.428686848836949e-07,0.04983101598088877,0.06621159408567463,0.0876449970343598,0.1659899364059583,0.8685840225888974,0.011868377178698932,0.502069460469948,0.41869362271223587,0.3004041588119107
XNR_RS16270,0.002209899289141632,2.1704174533105843e-07,0.03071373874481695,4.23801688761769e-09,1.2994442080142728e-12,5.7858321170661034e-12,2.0572131358352083e-07,0.0007889003350759967,0.7420789250087005,5.450845943128642e-07,1.3800774334725517e-10,0.0002239419079875033,0.0019300508490092767,2.1187989392892018e-14,0.04377870018072726,1.4558540796286535e-11,1.5586763527916721e-16,0.002330925504885304,0.0035261192852533685,3.126240102226151e-06,5.831484825387646e-09,0.529103818220403,5.838498353064475e-05,3.819264860943511e-05,1.479668036118661e-11,0.7036037493575127,0.7474710881362221,0.00023254683889814928,2.6611750427530747e-05,0.03302130318060677,4.298568449630277e-07
XNR_RS16275,0.000882511996912975,2.4789355280510147e-05,0.01607034092907109,0.7950740898451529,1.1288642168872887e-12,2.8774264838908757e-10,0.5943536810221667,1.0449408664071422e-06,0.9124574410753717,2.861125622264234e-08,0.006115077618514604,0.8410823131059304,3.910589968936699e-17,1.2730566100510761e-05,0.4044048183229678,1.1231933157495594e-13,7.968826819337477e-16,0.683442925672574,0.7599227058787377,0.22038258999248156,5.376309125081405e-07,0.008190913705999035,0.08097957055154952,0.0017504913732737067,1.7231423395720744e-05,0.44719894050995224,0.4206366133309234,0.09552044894422647,0.13272830192728008,9.950046172311522e-06,0.1351858388909406
XNR_RS16280,0.025454786301969883,8.768306822960348e-05,0.25663817742125855,0.045896949246930656,1.8683732989172417e-05,0.006307780826117224,0.011589636004447783,0.2732355133041187,0.23565670583428153,0.4028276886065836,0.0001685631774475181,0.1217986096245455,0.33990821325924114,5.042962862944241e-06,0.0003065105375167842,0.001084182948804556,2.0000223737045555e-10,0.1489476166178036,0.17336527347065397,0.7837671694148153,0.00023773279610915136,1.1724494712666527e-06,0.2821687382014856,4.5932444753378723e-11,1.393420471950175e-07,1.1067194438323822e-08,0.2324043678517566,6.262868501756968e-08,0.0004947017503267494,2.21777897737555e-16,0.6856125699989628
XNR_RS16285,0.4119587059787062,0.03396130644498522,0.25621611241319475,0.9281439187539557,0.8596497169987214,0.13728003916082743,0.5151488676277,0.00028519027167819177,0.3915878226719538,0.08643726623054775,9.02529604660996e-06,0.18355304409377343,0.5259693781026176,0.0327830657173253,0.19357427482276193,0.010436098933547487,0.005149106280861767,0.0357032696903056,0.517339004498244,0.25618034711177,0.33740088092449994,0.17933826901787323,6.573868146441043e-05,0.3759775178871759,0.7173350444759367,0.7934738609047787,0.0009207248368232904,0.16007720317367388,0.0020868410077282437,0.1345660462997919,0.056494843288663284
XNR_RS16290,0.29438801466779096,3.1713192564633706e-06,0.14268087114012803,0.002664836043211009,8.225357244339167e-07,2.4925397506981652e-05,0.8356248384953845,0.20988566264579467,0.5413482093403287,0.013434152690691118,0.4337499772036473,0.7470848917887909,0.07770409892593264,2.4892001044276743e-06,0.6123595438666627,2.1196195671519314e-07,1.5635074758723402e-06,0.8021318677870136,0.4302402764629848,0.0013774053750764234,7.547324538743364e-08,0.8506603780161799,0.0851733802160311,3.525277973173742e-05,1.2447044492481947e-05,0.0010111101566172057,0.06974805694782767,0.01675127377767919,0.00039150874989321566,5.961423848644336e-11,0.016276637567627192
XNR_RS16295,0.04595919826845869,0.0046190574255830065,0.3065304075284636,0.4795915393162439,3.9812505247565045e-19,1.2391573705747718e-07,0.0013292906710704376,4.982470340736113e-05,0.5068391519481303,9.740233211790912e-22,0.000346028277190904,0.034395560980988525,1.0408636244265687e-14,8.511581570003486e-11,0.34509279404255944,1.3083475719759476e-10,0.0028773434756016155,0.23096498957361292,0.001968357022454968,0.37200922548348647,1.789227130314347e-08,3.047068664478101e-07,5.0378539922190257e-14,0.00036543778675831993,0.004505388038478706,7.372513615119709e-05,0.30683276547915295,7.130084589424884e-05,0.17869936243739304,0.057383974501174884,0.9010576283933154
XNR_RS16300,0.003408137481779302,0.04774324492216796,0.8118610313208814,0.00026731050120789814,5.506461080060093e-07,8.70775775592785e-09,9.631518750103316e-08,5.1652481387890645e-17,0.0005598168437670961,4.0263017074211034e-05,2.040657880883752e-08,0.30873195000452036,1.9454860996230725e-09,0.9300358504710379,0.012280952166988693,7.157988716354325e-16,0.0007813651603406223,4.5741471403545974e-05,0.0008238536899104448,7.791885077640257e-08,9.567769167335554e-15,0.006708945600169327,0.1038902072699228,0.6065124356641706,0.0002763734144771178,0.09385075522457796,2.158113880395298e-05,0.21659136390860087,0.004845564797648023,0.6402877546900989,0.001183706585297998
XNR_RS16305,0.9575753782531227,0.8605715176520339,0.048292453969056605,0.18789758525730602,0.19510857290922162,4.5149211307247535e-06,0.9594451154886297,0.0008489318953287301,9.824337679550719e-07,0.7957039232873941,4.2119905035391435e-10,1.846947237963756e-08,0.42078399021487456,0.03752191076060881,0.0007349270731847013,1.8776483029439212e-10,1.8905219618060063e-08,0.09482432310914406,0.4436122777783619,0.03034899850361569,1.5990893696758439e-13,0.7065327135524997,1.308360022139615e-07,4.7205957463158284e-09,0.5298879031195302,0.2728625585079608,1.3251862022264202e-09,5.930297858162646e-10,0.023931057907357525,0.20923744906734962,0.10603112847844194
XNR_RS16310,0.3281281845735795,2.0349432160651403e-07,0.003875359646616741,2.9556454154128983e-05,1.2689477368210686e-10,3.662435961665365e-12,0.2192967876802213,9.359588517448765e-05,0.21246674888667585,0.029431575117655293,1.994598921374519e-12,0.00018343467279273513,2.5645940037348773e-05,1.7618822635018228e-12,1.0357756170684063e-05,5.265870007904609e-21,1.1809858197141185e-24,0.09786637645325001,0.20692652826595703,0.017880672019857397,6.554944384035169e-12,0.587360431724289,0.00019069394883065635,6.148554640112905e-12,1.829537926082731e-11,0.00012599883239434081,0.0008065426526571101,7.451864847100002e-14,0.009523317977086816,1.3509145139776542e-06,5.087273015272198e-05
XNR_RS16315,0.0010224212939160535,0.6325589642111091,0.13667923712730787,0.9306440552927042,0.17262752460383743,2.1321427543037724e-06,0.06402195379358876,0.00011289531032601218,7.761620378392623e-05,0.7361685361566704,0.00025180629012034564,0.00013493299169458869,0.01749878203562538,0.8511622192638797,1.8005772839744618e-05,4.5513154890947645e-10,1.1678132090750472e-09,0.0023974169047748287,0.6323773062182682,0.4230197406795251,5.880240578731109e-05,1.7404205996401362e-05,0.0018269292542031814,3.264225553860715e-05,0.6434984064225826,0.8164545832286499,0.0020267789481097248,0.0010239222798160757,0.6043966750545311,0.7165729808597043,0.29597302455692576
XNR_RS16320,0.11486115569433994,0.007292324826469897,0.2267544703740827,0.23347022230310602,1.6558469909951241e-19,2.4426870075431597e-05,0.9395282451159561,0.000736819893506934,0.019802619775578012,1.1412523815436337e-05,1.4905934508985382e-10,0.025422634671674757,7.875113621758568e-17,0.001870006116426495,0.0726313448193573,4.503635693351124e-14,0.002318484608028284,0.7642654781532565,0.735924903342335,0.11422685134995655,1.657132614721216e-05,0.020802744520506736,0.0007989489474551097,0.07350107908080115,0.010012747520952475,0.5271589628046631,0.060673360157669866,0.20666389717589928,0.11253608361250754,0.0001387395949387546,0.08155553026704027
XNR_RS16325,5.906281503058073e-10,0.26399303440268834,0.002971678392551286,0.0005355774247209316,5.8324083633997696e-05,0.00024820310353271236,1.5215925128952909e-09,1.0022021316685774e-06,0.0029837460754224697,0.4874065037854012,2.30096663354437e-07,0.049092406529738876,4.2495779050269197e-07,0.041192173933294045,7.678166983828233e-05,2.2953163059399806e-12,1.7741838043159653e-08,0.10733900345215798,0.2090878379026007,1.455765485142552e-05,5.05168547450074e-06,0.9855044069783967,0.7287433037521642,7.380795184342268e-08,0.5216893329061632,5.802643901324949e-05,4.218886890572326e-09,0.0005041116743306767,0.7195902563091761,8.352800863733695e-09,0.7570877471544755
XNR_RS16330,1.3418857368509727e-14,0.016695373486098047,0.8006290178662026,5.752737028795101e-17,0.012309937887088533,0.7132024752989164,4.764565512573055e-16,0.14439301468150914,0.04938674804869237,1.1197868584191692e-05,0.010264381775245808,0.04095978936348482,0.008248434556936192,2.0359642903371322e-08,0.3110573804415664,0.81320675870093,0.4367392763809813,2.0411210117754363e-11,0.03254237446254951,8.400073198805503e-09,0.05047116307859908,2.6424056401047004e-07,0.9710339019032463,0.16284664406345578,0.0008843039439607356,0.11855487409797599,0.03095416704736918,0.6008617080733977,0.005788821656204876,0.6853763208870853,0.1563486383678506
XNR_RS16335,7.194262005530943e-12,0.09887637313683256,0.12992267757878637,5.848699515540036e-16,0.5470555585689304,0.2352903260739092,3.998988980560227e-11,0.0002563619583825813,0.01184279519595713,0.007703816202774586,0.7616459603272443,0.22661001133369627,2.2278697724914353e-06,0.0008992727339377347,0.9799296628483991,0.07846319398805428,0.22401437803618934,0.00015743020289046763,0.01159676604846949,0.00021662537924566178,0.2745464632585368,0.00041926422949970416,0.3928989957869028,0.149558638359877,0.011740937833464183,0.1280519743074445,0.00056938110053531,0.19436416480028113,0.0039030769178068658,0.6308972562521882,0.8675244043931385
XNR_RS16340,1.328618304032181e-14,0.001928839109178787,0.4499071824839008,2.6916584178627518e-08,0.007344945302073488,0.5247070248043499,1.9515379763478606e-17,0.010203237472503018,4.492621790175271e-05,2.8466642191419787e-09,0.5481381378334192,0.17191998666088112,0.2588001307408313,3.488331258685118e-05,7.02720144400033e-07,0.07291932238888565,0.2762109051836172,2.2472196108663e-08,0.00043046588426034647,5.428207973144015e-12,0.14463328921626303,0.0988218966131123,0.005256482371360575,0.0661581941513665,0.0004209249382201525,3.061837403635706e-05,2.975423316308933e-09,0.14548876854156914,1.677023479190345e-05,0.009294146398283458,0.09907469301731056
XNR_RS16345,8.77704027215267e-17,0.0007580856487738171,0.45576841267808643,5.402467742068363e-09,0.0020834625364729636,0.0014716144567990515,5.401946661952897e-22,0.5903999036057126,0.0007484638035596614,3.145695615185692e-12,0.41388442960348937,0.0011241598941024002,0.6835928352712961,1.0778833903715033e-07,0.0002731070286713879,0.5572204407523997,0.19252711513028467,2.7627037570925957e-06,2.355987952458379e-06,3.610327997379811e-12,9.218943406581803e-05,0.41487853013318843,2.1619191238851235e-08,0.2432105244393059,0.0001738132980387264,7.4075712635250746e-09,2.9980859148514063e-06,0.12875858598704368,0.0001565667063971891,0.0004799327642772704,0.034939142180219894
XNR_RS16350,0.013130345222874736,1.787271746920103e-06,0.8945045306462123,0.4465983326166808,5.234115168532506e-05,0.012606059127194138,0.7339511702792957,0.011963692345222795,0.00029922588137553736,1.3551872432038497e-06,0.05003423655577558,0.1619149733996847,0.0013049025436072418,0.24592561141562608,0.17644606383548397,0.3981986085311311,0.002631260401777123,0.4900049927378304,0.002860942387790184,0.057897766213024005,0.6203769562703583,0.04526356789078037,0.32388443033515435,0.02924660566699023,1.4615441334634565e-05,0.3557492381419187,6.807991585154865e-05,0.3403249047265594,0.007392800587749111,0.024177470934486987,0.9881631865711513
XNR_RS16355,0.026023978781671668,0.0011619816504731756,0.018500737802452392,0.0021318889653640133,0.0007406190302912194,0.004721453536923069,0.027612702208743692,0.005773663163434009,0.13231152427096815,0.18540342035876647,0.6670420454249444,0.5281717373145238,0.860558156871888,0.26112680048001735,0.008643080500560375,0.0805706075114072,0.0006043860486327627,0.6517170203081185,0.009779899435821892,0.29550000610141325,0.5218663899970175,0.7010398310129784,0.024505568260070415,0.2913435163795513,0.0012317700389659477,0.0006838915270565364,0.20564202412931193,0.10292790977867342,0.01747215572327658,1.999135258990695e-05,0.33402689316226464
XNR_RS16360,0.006345663304806353,0.3835063978153176,0.25923991075395764,0.8333633710764441,0.018418889008743833,0.7510458102679135,6.10124807648486e-05,0.3192948070687132,0.18555681379801967,4.4157395270034965e-12,0.03248628984305146,0.4580875832401424,0.0006499327274775557,0.6915807358244663,0.036729571857911245,0.6066313678378541,0.5095032065234686,0.7112548324321784,0.03240231708856153,0.3471802036818088,0.6180367125639015,1.650083042754344e-05,0.0004606443550370462,1.8667810996875772e-18,0.4950302704674663,9.343647439821246e-06,0.0024151548717028333,3.359965380984556e-08,0.25452117638132976,2.4776979422337853e-06,0.001902891307625666
