gene_id,BGC,Imodulon
XNR_RS06360,,Nybomycin batch effect?
XNR_RS30750,,Nybomycin batch effect?
XNR_RS06645,,Nybomycin batch effect?
XNR_RS06665,,Nybomycin batch effect?
XNR_RS29630,,Nybomycin batch effect?
XNR_RS29630,,Unknown-9
XNR_RS29630,,Potassium Transport
XNR_RS29630,,Unknown-15
XNR_RS06800,,Nybomycin batch effect?
XNR_RS06800,,Unknown-6
XNR_RS06830,,Nybomycin batch effect?
XNR_RS06830,,BGC-General
XNR_RS06830,,SGR PTM-related
XNR_RS07115,,Nybomycin batch effect?
XNR_RS07115,,BGC-General
XNR_RS07115,,Unknown-17
XNR_RS07195,,Nybomycin batch effect?
XNR_RS07235,,Nybomycin batch effect?
XNR_RS07270,,Nybomycin batch effect?
XNR_RS07270,,Transcription
XNR_RS07270,,Unknown-9
XNR_RS07310,,Nybomycin batch effect?
XNR_RS07310,,Unknown-9
XNR_RS07350,,Nybomycin batch effect?
XNR_RS07350,,Unknown-14
XNR_RS07365,,Nybomycin batch effect?
XNR_RS07490,,Nybomycin batch effect?
XNR_RS07490,,SGR PTM-related
XNR_RS07490,,Unknown-17
XNR_RS07730,,Nybomycin batch effect?
XNR_RS07730,,Unknown-9
XNR_RS07730,,Unknown-11
XNR_RS07750,,Nybomycin batch effect?
XNR_RS07750,,Unknown-6
XNR_RS07775,,Nybomycin batch effect?
XNR_RS07775,,BGC-General
XNR_RS07955,,Nybomycin batch effect?
XNR_RS08025,,Nybomycin batch effect?
XNR_RS08115,,Nybomycin batch effect?
XNR_RS30760,,Nybomycin batch effect?
XNR_RS30760,,Unknown-9
XNR_RS08210,,Nybomycin batch effect?
XNR_RS29660,,Nybomycin batch effect?
XNR_RS08250,,Nybomycin batch effect?
XNR_RS08275,,Nybomycin batch effect?
XNR_RS08295,,Nybomycin batch effect?
XNR_RS08305,,Nybomycin batch effect?
XNR_RS08365,,Nybomycin batch effect?
XNR_RS08365,,Unknown-2
XNR_RS08365,,Unknown-17
XNR_RS08370,,Nybomycin batch effect?
XNR_RS08475,,Nybomycin batch effect?
XNR_RS30590,,Nybomycin batch effect?
XNR_RS08595,,Nybomycin batch effect?
XNR_RS08595,,Surugamide-Related
XNR_RS08710,,Nybomycin batch effect?
XNR_RS31130,,Nybomycin batch effect?
XNR_RS31130,,Unknown-13
XNR_RS09030,,Nybomycin batch effect?
XNR_RS09030,,Unknown-10
XNR_RS09045,,Nybomycin batch effect?
XNR_RS09050,,Nybomycin batch effect?
XNR_RS09050,,BGC-General
XNR_RS09115,,Nybomycin batch effect?
XNR_RS09115,,Unknown-12
XNR_RS09115,,Unknown-16
XNR_RS09125,,Nybomycin batch effect?
XNR_RS09205,,Nybomycin batch effect?
XNR_RS09225,,Nybomycin batch effect?
XNR_RS09225,,Unknown-11
XNR_RS09225,,Unknown-17
XNR_RS09345,,Nybomycin batch effect?
XNR_RS09345,,Unknown-17
XNR_RS09375,,Nybomycin batch effect?
XNR_RS09395,,Nybomycin batch effect?
XNR_RS09535,,Nybomycin batch effect?
XNR_RS09605,,Nybomycin batch effect?
XNR_RS09645,,Nybomycin batch effect?
XNR_RS09645,,Unknown-9
XNR_RS09645,,Unknown-15
XNR_RS31150,,Nybomycin batch effect?
XNR_RS31150,,Unknown-15
XNR_RS31150,,Unknown-17
XNR_RS09930,,Nybomycin batch effect?
XNR_RS09935,,Nybomycin batch effect?
XNR_RS09970,,Nybomycin batch effect?
XNR_RS10000,,Nybomycin batch effect?
XNR_RS10000,,Unknown-9
XNR_RS29705,,Nybomycin batch effect?
XNR_RS29705,,BGC-General
XNR_RS31155,,Nybomycin batch effect?
XNR_RS10205,,Nybomycin batch effect?
XNR_RS10255,,Nybomycin batch effect?
XNR_RS10255,,Transcription
XNR_RS10255,,Unknown-9
XNR_RS10285,,Nybomycin batch effect?
XNR_RS10290,,Nybomycin batch effect?
XNR_RS10350,,Nybomycin batch effect?
XNR_RS30780,,Nybomycin batch effect?
XNR_RS30780,,Transcription
XNR_RS30780,,Unknown-13
XNR_RS30780,,Unknown-16
XNR_RS10395,,Nybomycin batch effect?
XNR_RS10555,,Nybomycin batch effect?
XNR_RS29720,,Nybomycin batch effect?
XNR_RS10615,,Nybomycin batch effect?
XNR_RS10615,,Nuo Complex
XNR_RS30595,,Nybomycin batch effect?
XNR_RS30595,,Unknown-12
XNR_RS29740,,Nybomycin batch effect?
XNR_RS29740,,Unknown-12
XNR_RS10860,,Nybomycin batch effect?
XNR_RS10860,,Unknown-17
XNR_RS10965,,Nybomycin batch effect?
XNR_RS10965,,Unknown-9
XNR_RS10965,,Unknown-12
XNR_RS10965,,Unknown-13
XNR_RS10970,,Nybomycin batch effect?
XNR_RS11150,,Nybomycin batch effect?
XNR_RS11150,,Unknown-17
XNR_RS11205,,Nybomycin batch effect?
XNR_RS11205,,"Del14, Unknown-5"
XNR_RS11205,,Unknown-6
XNR_RS11335,,Nybomycin batch effect?
XNR_RS11430,,Nybomycin batch effect?
XNR_RS11440,,Nybomycin batch effect?
XNR_RS11440,,Unknown-2
XNR_RS11490,,Nybomycin batch effect?
XNR_RS11490,,Control Activated
XNR_RS11670,,Nybomycin batch effect?
XNR_RS11885,,Nybomycin batch effect?
XNR_RS11920,,Nybomycin batch effect?
XNR_RS11970,,Nybomycin batch effect?
XNR_RS30790,,Nybomycin batch effect?
XNR_RS30790,,Unknown-9
XNR_RS12085,,Nybomycin batch effect?
XNR_RS12105,,Nybomycin batch effect?
XNR_RS12105,,BGC-General
XNR_RS12150,,Nybomycin batch effect?
XNR_RS12150,,Unknown-6
XNR_RS12150,,Unknown-9
XNR_RS12150,,Unknown-17
XNR_RS12165,,Nybomycin batch effect?
XNR_RS12165,,Control Activated
XNR_RS12205,,Nybomycin batch effect?
XNR_RS12285,,Nybomycin batch effect?
XNR_RS12285,,Unknown-15
XNR_RS12740,,Nybomycin batch effect?
XNR_RS12745,,Nybomycin batch effect?
XNR_RS12765,,Nybomycin batch effect?
XNR_RS12765,,pstSCAB
XNR_RS30805,,Nybomycin batch effect?
XNR_RS30805,,Galactose Metabolism
XNR_RS30805,,SAL-2242 Related
XNR_RS30805,,Unknown-17
XNR_RS12815,,Nybomycin batch effect?
XNR_RS12820,,Nybomycin batch effect?
XNR_RS12820,,Unknown-17
XNR_RS12930,,Nybomycin batch effect?
XNR_RS12980,,Nybomycin batch effect?
XNR_RS13040,,Nybomycin batch effect?
XNR_RS13040,,Unknown-11
XNR_RS13085,,Nybomycin batch effect?
XNR_RS13085,,Unknown-15
XNR_RS13090,,Nybomycin batch effect?
XNR_RS13095,,Nybomycin batch effect?
XNR_RS13100,,Nybomycin batch effect?
XNR_RS13125,,Nybomycin batch effect?
XNR_RS13195,,Nybomycin batch effect?
XNR_RS13195,,Unknown-12
XNR_RS13255,,Nybomycin batch effect?
XNR_RS13260,,Nybomycin batch effect?
XNR_RS13275,,Nybomycin batch effect?
XNR_RS13305,,Nybomycin batch effect?
XNR_RS13305,,Unknown-9
XNR_RS13305,,Unknown-15
XNR_RS13305,,Unknown-17
XNR_RS30820,,Nybomycin batch effect?
XNR_RS13325,,Nybomycin batch effect?
XNR_RS13335,,Nybomycin batch effect?
XNR_RS13335,,Unknown-2
XNR_RS13410,,Nybomycin batch effect?
XNR_RS30825,,Nybomycin batch effect?
XNR_RS30825,,Unknown-15
XNR_RS13555,,Nybomycin batch effect?
XNR_RS13555,,SGR PTM-related
XNR_RS13565,,Nybomycin batch effect?
XNR_RS13580,,Nybomycin batch effect?
XNR_RS13580,,Unknown-15
XNR_RS13730,,Nybomycin batch effect?
XNR_RS31230,,Nybomycin batch effect?
XNR_RS31230,,Unknown-2
XNR_RS31230,,Unknown-15
XNR_RS31230,,Unknown-17
XNR_RS13780,,Nybomycin batch effect?
XNR_RS13805,,Nybomycin batch effect?
XNR_RS13805,,Unknown-2
XNR_RS13805,,SGR PTM-related
XNR_RS13805,,Galactose Metabolism
XNR_RS13830,,Nybomycin batch effect?
XNR_RS13830,,Unknown-4
XNR_RS13855,,Nybomycin batch effect?
XNR_RS13855,,Unknown-9
XNR_RS13950,,Nybomycin batch effect?
XNR_RS14080,,Nybomycin batch effect?
XNR_RS14080,,Unknown-9
XNR_RS14215,,Nybomycin batch effect?
XNR_RS14290,,Nybomycin batch effect?
XNR_RS14295,,Nybomycin batch effect?
XNR_RS14295,,Unknown-17
XNR_RS30835,,Nybomycin batch effect?
XNR_RS14455,,Nybomycin batch effect?
XNR_RS14455,,"Del14, Unknown-5"
XNR_RS14470,,Nybomycin batch effect?
XNR_RS14470,,Unknown-17
XNR_RS14685,,Nybomycin batch effect?
XNR_RS14705,,Nybomycin batch effect?
XNR_RS14705,,Unknown-2
XNR_RS14705,,Control Activated
XNR_RS14710,,Nybomycin batch effect?
XNR_RS14710,,Control Activated
XNR_RS14715,,Nybomycin batch effect?
XNR_RS14715,,Control Activated
XNR_RS14730,,Nybomycin batch effect?
XNR_RS14730,,Unknown-17
XNR_RS14745,,Nybomycin batch effect?
XNR_RS14745,,Control Activated
XNR_RS14750,,Nybomycin batch effect?
XNR_RS14750,,Control Activated
XNR_RS14785,,Nybomycin batch effect?
XNR_RS14785,,Unknown-2
XNR_RS14785,,Unknown-6
XNR_RS14865,,Nybomycin batch effect?
XNR_RS14870,,Nybomycin batch effect?
XNR_RS14870,,Unknown-13
XNR_RS31245,,Nybomycin batch effect?
XNR_RS31245,,SGR PTM-related
XNR_RS15000,,Nybomycin batch effect?
XNR_RS15000,,Unknown-9
XNR_RS15000,,Unknown-14
XNR_RS31575,,Nybomycin batch effect?
XNR_RS15185,,Nybomycin batch effect?
XNR_RS15185,,"Del14, Unknown-5"
XNR_RS15185,,SGR PTM-related
XNR_RS15250,,Nybomycin batch effect?
XNR_RS15295,,Nybomycin batch effect?
XNR_RS15300,,Nybomycin batch effect?
XNR_RS15460,,Nybomycin batch effect?
XNR_RS15485,,Nybomycin batch effect?
XNR_RS15700,,Nybomycin batch effect?
XNR_RS15700,,Unknown-10
XNR_RS15755,,Nybomycin batch effect?
XNR_RS15760,,Nybomycin batch effect?
XNR_RS15815,,Nybomycin batch effect?
XNR_RS15815,,BGC-General
XNR_RS15815,,Nuo Complex
XNR_RS15815,,Unknown-17
XNR_RS16025,,Nybomycin batch effect?
XNR_RS16025,,Unknown-9
XNR_RS16025,,Unknown-17
XNR_RS16055,,Nybomycin batch effect?
XNR_RS16090,,Nybomycin batch effect?
XNR_RS16090,,Unknown-2
XNR_RS16090,,Galactose Metabolism
XNR_RS16150,,Nybomycin batch effect?
XNR_RS16155,,Nybomycin batch effect?
XNR_RS16260,,Nybomycin batch effect?
XNR_RS16260,,Unknown-2
XNR_RS16300,,Nybomycin batch effect?
XNR_RS16365,,Nybomycin batch effect?
XNR_RS16365,,Unknown-2
XNR_RS16375,,Nybomycin batch effect?
XNR_RS16375,,Unknown-15
XNR_RS16395,,Nybomycin batch effect?
XNR_RS16400,,Nybomycin batch effect?
XNR_RS16445,,Nybomycin batch effect?
XNR_RS16445,,Galactose Metabolism
XNR_RS16470,,Nybomycin batch effect?
XNR_RS16470,,Unknown-11
XNR_RS16470,,Nuo Complex
XNR_RS16490,,Nybomycin batch effect?
XNR_RS16525,,Nybomycin batch effect?
XNR_RS16575,,Nybomycin batch effect?
XNR_RS16580,,Nybomycin batch effect?
XNR_RS16580,,Unknown-9
XNR_RS16595,,Nybomycin batch effect?
XNR_RS16595,,Transcription
XNR_RS16595,,"Del14, Unknown-5"
XNR_RS16690,,Nybomycin batch effect?
XNR_RS16690,,Control Activated
XNR_RS16690,,Unknown-12
XNR_RS16715,,Nybomycin batch effect?
XNR_RS16735,,Nybomycin batch effect?
XNR_RS16950,,Nybomycin batch effect?
XNR_RS16965,,Nybomycin batch effect?
XNR_RS29980,,Nybomycin batch effect?
XNR_RS17300,,Nybomycin batch effect?
XNR_RS17385,,Nybomycin batch effect?
XNR_RS17390,,Nybomycin batch effect?
XNR_RS17460,,Nybomycin batch effect?
XNR_RS17460,,Unknown-9
XNR_RS29990,,Nybomycin batch effect?
XNR_RS29990,,Unknown-9
XNR_RS17505,,Nybomycin batch effect?
XNR_RS17585,,Nybomycin batch effect?
XNR_RS17585,,Unknown-9
XNR_RS17665,,Nybomycin batch effect?
XNR_RS17665,,Unknown-16
XNR_RS17765,,Nybomycin batch effect?
XNR_RS17780,,Nybomycin batch effect?
XNR_RS17785,,Nybomycin batch effect?
XNR_RS30865,,Nybomycin batch effect?
XNR_RS30865,,Unknown-15
XNR_RS17875,,Nybomycin batch effect?
XNR_RS17875,,Unknown-2
XNR_RS17910,,Nybomycin batch effect?
XNR_RS17915,,Nybomycin batch effect?
XNR_RS17915,,Unknown-17
XNR_RS17980,,Nybomycin batch effect?
XNR_RS17980,,Nuo Complex
XNR_RS30870,,Nybomycin batch effect?
XNR_RS30870,,Unknown-6
XNR_RS30870,,BGC-General
XNR_RS30620,,Nybomycin batch effect?
XNR_RS18270,,Nybomycin batch effect?
XNR_RS18285,,Nybomycin batch effect?
XNR_RS18285,,Surugamide-Related
XNR_RS18285,,Unknown-10
XNR_RS18310,,Nybomycin batch effect?
XNR_RS18460,,Nybomycin batch effect?
XNR_RS18460,,Control Activated
XNR_RS18600,,Nybomycin batch effect?
XNR_RS18600,,Transcription
XNR_RS18600,,Unknown-9
XNR_RS18605,,Nybomycin batch effect?
XNR_RS18605,,Transcription
XNR_RS18605,,Unknown-9
XNR_RS18655,,Nybomycin batch effect?
XNR_RS18655,,Unknown-14
XNR_RS18725,,Nybomycin batch effect?
XNR_RS18730,,Nybomycin batch effect?
XNR_RS18740,,Nybomycin batch effect?
XNR_RS18740,,Unknown-16
XNR_RS18775,,Nybomycin batch effect?
XNR_RS18775,,Unknown-17
XNR_RS18780,,Nybomycin batch effect?
XNR_RS18780,,Unknown-9
XNR_RS18800,,Nybomycin batch effect?
XNR_RS30040,,Nybomycin batch effect?
XNR_RS18940,,Nybomycin batch effect?
XNR_RS18950,,Nybomycin batch effect?
XNR_RS18950,,Unknown-17
XNR_RS19025,,Nybomycin batch effect?
XNR_RS19025,,Unknown-9
XNR_RS19025,,Unknown-12
XNR_RS19220,,Nybomycin batch effect?
XNR_RS19220,,Nuo Complex
XNR_RS19220,,Unknown-17
XNR_RS19225,,Nybomycin batch effect?
XNR_RS19225,,"Del14, Unknown-5"
XNR_RS19225,,Unknown-16
XNR_RS19230,,Nybomycin batch effect?
XNR_RS19305,,Nybomycin batch effect?
XNR_RS19305,,SGR PTM-related
XNR_RS19340,,Nybomycin batch effect?
XNR_RS19340,,Control Activated
XNR_RS30875,,Nybomycin batch effect?
XNR_RS19360,,Nybomycin batch effect?
XNR_RS19360,,Unknown-4
XNR_RS19360,,Unknown-16
XNR_RS19365,,Nybomycin batch effect?
XNR_RS19365,,Unknown-2
XNR_RS19365,,Unknown-4
XNR_RS19430,,Nybomycin batch effect?
XNR_RS19430,,Unknown-2
XNR_RS19835,,Nybomycin batch effect?
XNR_RS19835,,Unknown-2
XNR_RS19860,,Nybomycin batch effect?
XNR_RS19860,,Unknown-16
XNR_RS19870,,Nybomycin batch effect?
XNR_RS19870,,Unknown-12
XNR_RS20020,,Nybomycin batch effect?
XNR_RS20025,,Nybomycin batch effect?
XNR_RS20030,,Nybomycin batch effect?
XNR_RS20035,,Nybomycin batch effect?
XNR_RS20035,,Unknown-15
XNR_RS30065,,Nybomycin batch effect?
XNR_RS30070,,Nybomycin batch effect?
XNR_RS20315,,Nybomycin batch effect?
XNR_RS31355,,Nybomycin batch effect?
XNR_RS31355,,Unknown-13
XNR_RS20660,,Nybomycin batch effect?
XNR_RS20665,,Nybomycin batch effect?
XNR_RS20685,,Nybomycin batch effect?
XNR_RS21060,,Nybomycin batch effect?
XNR_RS21135,,Nybomycin batch effect?
XNR_RS30625,,Nybomycin batch effect?
XNR_RS30625,,Unknown-16
XNR_RS21215,,Nybomycin batch effect?
XNR_RS21240,,Nybomycin batch effect?
XNR_RS21760,,Nybomycin batch effect?
XNR_RS21760,,Unknown-10
XNR_RS21760,,Unknown-14
XNR_RS21820,,Nybomycin batch effect?
XNR_RS21890,,Nybomycin batch effect?
XNR_RS21890,,Unknown-10
XNR_RS22085,,Nybomycin batch effect?
XNR_RS22085,,Unknown-9
XNR_RS22145,,Nybomycin batch effect?
XNR_RS30630,,Nybomycin batch effect?
XNR_RS30630,,Control Activated
XNR_RS30630,,Unknown-9
XNR_RS30630,,Unknown-14
XNR_RS22345,,Nybomycin batch effect?
XNR_RS22435,,Nybomycin batch effect?
XNR_RS30905,,Nybomycin batch effect?
XNR_RS30905,,Unknown-9
XNR_RS31620,,Nybomycin batch effect?
XNR_RS31620,,Unknown-4
XNR_RS22815,,Nybomycin batch effect?
XNR_RS22880,,Nybomycin batch effect?
XNR_RS22910,,Nybomycin batch effect?
XNR_RS23120,,Nybomycin batch effect?
XNR_RS23125,,Nybomycin batch effect?
XNR_RS23135,,Nybomycin batch effect?
XNR_RS23135,,Unknown-17
XNR_RS23205,,Nybomycin batch effect?
XNR_RS23205,,Unknown-16
XNR_RS23230,,Nybomycin batch effect?
XNR_RS23235,,Nybomycin batch effect?
XNR_RS23250,,Nybomycin batch effect?
XNR_RS23250,,Unknown-16
XNR_RS23320,,Nybomycin batch effect?
XNR_RS23415,,Nybomycin batch effect?
XNR_RS23445,,Nybomycin batch effect?
XNR_RS23445,,Sulfur Metabolism
XNR_RS23535,,Nybomycin batch effect?
XNR_RS23535,,Unknown-9
XNR_RS23535,,Unknown-13
XNR_RS23540,,Nybomycin batch effect?
XNR_RS23595,,Nybomycin batch effect?
XNR_RS23595,,Iron Acquisition and Transport
XNR_RS23595,,Unknown-13
XNR_RS23595,,Unknown-17
XNR_RS23645,,Nybomycin batch effect?
XNR_RS23645,,Unknown-17
XNR_RS23685,,Nybomycin batch effect?
XNR_RS23710,,Nybomycin batch effect?
XNR_RS23775,,Nybomycin batch effect?
XNR_RS23780,,Nybomycin batch effect?
XNR_RS23835,,Nybomycin batch effect?
XNR_RS23835,,Unknown-9
XNR_RS23835,,Unknown-11
XNR_RS23835,,Unknown-14
XNR_RS30915,,Nybomycin batch effect?
XNR_RS30915,,BGC-13 Related
XNR_RS30915,,Unknown-6
XNR_RS30915,,SGR PTM-related
XNR_RS30915,,Gas Vesicle Formation
XNR_RS23940,,Nybomycin batch effect?
XNR_RS23965,,Nybomycin batch effect?
XNR_RS24070,,Nybomycin batch effect?
XNR_RS24070,,Unknown-6
XNR_RS24070,,Unknown-9
XNR_RS24070,,SGR PTM-related
XNR_RS24070,,Gas Vesicle Formation
XNR_RS24070,,Unknown-15
XNR_RS24120,,Nybomycin batch effect?
XNR_RS24230,,Nybomycin batch effect?
XNR_RS24230,,Unknown-16
XNR_RS24230,,Unknown-17
XNR_RS24260,,Nybomycin batch effect?
XNR_RS24315,,Nybomycin batch effect?
XNR_RS24315,,Unknown-9
XNR_RS24380,,Nybomycin batch effect?
XNR_RS24480,,Nybomycin batch effect?
XNR_RS24505,,Nybomycin batch effect?
XNR_RS30925,,Nybomycin batch effect?
XNR_RS30925,,Unknown-2
XNR_RS30925,,Unknown-17
XNR_RS24645,,Nybomycin batch effect?
XNR_RS24645,,Unknown-9
XNR_RS24670,,Nybomycin batch effect?
XNR_RS24760,,Nybomycin batch effect?
XNR_RS24765,,Nybomycin batch effect?
XNR_RS24765,,Unknown-9
XNR_RS24765,,Unknown-15
XNR_RS24790,,Nybomycin batch effect?
XNR_RS24790,,Unknown-6
XNR_RS24830,,Nybomycin batch effect?
XNR_RS25005,,Nybomycin batch effect?
XNR_RS25315,,Nybomycin batch effect?
XNR_RS25390,,Nybomycin batch effect?
XNR_RS25390,,Unknown-2
XNR_RS25390,,"Del14, Unknown-5"
XNR_RS25390,,Unknown-17
XNR_RS25415,,Nybomycin batch effect?
XNR_RS25545,,Nybomycin batch effect?
XNR_RS25545,,Unknown-15
XNR_RS25570,,Nybomycin batch effect?
XNR_RS25570,,Gas Vesicle Formation
XNR_RS25580,,Nybomycin batch effect?
XNR_RS25670,,Nybomycin batch effect?
XNR_RS25685,,Nybomycin batch effect?
XNR_RS25805,,Nybomycin batch effect?
XNR_RS25805,,Unknown/Transcriptional
XNR_RS25905,,Nybomycin batch effect?
XNR_RS25935,,Nybomycin batch effect?
XNR_RS26240,,Nybomycin batch effect?
XNR_RS26275,,Nybomycin batch effect?
XNR_RS26275,,"Transport, Signaling, and Regulatory processes"
XNR_RS30935,,Nybomycin batch effect?
XNR_RS30935,,Unknown-2
XNR_RS30935,,BGC-General
XNR_RS30935,,Nuo Complex
XNR_RS26435,,Nybomycin batch effect?
XNR_RS26440,,Nybomycin batch effect?
XNR_RS26520,,Nybomycin batch effect?
XNR_RS26550,,Nybomycin batch effect?
XNR_RS26555,,Nybomycin batch effect?
XNR_RS26560,,Nybomycin batch effect?
XNR_RS26675,,Nybomycin batch effect?
XNR_RS26675,,Control Activated
XNR_RS26740,,Nybomycin batch effect?
XNR_RS26870,,Nybomycin batch effect?
XNR_RS26885,,Nybomycin batch effect?
XNR_RS26885,,Unknown-11
XNR_RS26940,,Nybomycin batch effect?
XNR_RS26960,,Nybomycin batch effect?
XNR_RS26960,,Unknown-15
XNR_RS26960,,Unknown-17
XNR_RS26990,,Nybomycin batch effect?
XNR_RS27110,,Nybomycin batch effect?
XNR_RS27115,,Nybomycin batch effect?
XNR_RS27225,,Nybomycin batch effect?
XNR_RS27670,,Nybomycin batch effect?
XNR_RS27670,,Unknown-2
XNR_RS27670,,"Del14, Unknown-5"
XNR_RS27670,,Unknown-6
XNR_RS27675,,Nybomycin batch effect?
XNR_RS30940,,Nybomycin batch effect?
XNR_RS30940,,Unknown-13
XNR_RS30940,,Unknown-16
XNR_RS28055,,Nybomycin batch effect?
XNR_RS28055,,Control Activated
XNR_RS28055,,Unknown-9
XNR_RS28080,,Nybomycin batch effect?
XNR_RS28080,,Unknown-16
XNR_RS28320,,Nybomycin batch effect?
XNR_RS28430,,Nybomycin batch effect?
XNR_RS28430,,Unknown-13
XNR_RS28430,,Unknown-17
XNR_RS31415,,Nybomycin batch effect?
XNR_RS31415,,"Del14, Unknown-5"
XNR_RS31415,,Unknown-13
XNR_RS07685,,Surugamide
XNR_RS07690,,Surugamide
XNR_RS24770,,Surugamide
XNR_RS24770,,SGR PTM-related
XNR_RS24770,,Gas Vesicle Formation
XNR_RS24770,,Galactose Metabolism
XNR_RS24770,,Unknown-16
XNR_RS24775,,Surugamide
XNR_RS24775,,SGR PTM-related
XNR_RS24775,,Gas Vesicle Formation
XNR_RS24775,,Galactose Metabolism
XNR_RS27460,,Surugamide
XNR_RS27460,,Transcription
XNR_RS27460,,BGC-13 Related
XNR_RS27460,,BGC-General
XNR_RS27460,,SGR PTM-related
XNR_RS27460,,Unknown-13
XNR_RS27460,,Galactose Metabolism
XNR_RS24405,,Unknown-1
XNR_RS24405,,BGC-13 Related
XNR_RS24405,,SGR PTM-related
XNR_RS24415,,Unknown-1
XNR_RS24415,,Transcription
XNR_RS03370,,Unknown/Transcriptional
XNR_RS03385,,Unknown/Transcriptional
XNR_RS03390,,Unknown/Transcriptional
XNR_RS03400,,Unknown/Transcriptional
XNR_RS03400,,Unknown-16
XNR_RS09590,,Unknown/Transcriptional
XNR_RS12885,,Unknown/Transcriptional
XNR_RS12890,,Unknown/Transcriptional
XNR_RS12890,,Unknown-15
XNR_RS12895,,Unknown/Transcriptional
XNR_RS12900,,Unknown/Transcriptional
XNR_RS12905,,Unknown/Transcriptional
XNR_RS12910,,Unknown/Transcriptional
XNR_RS12915,,Unknown/Transcriptional
XNR_RS25800,,Unknown/Transcriptional
XNR_RS25800,,Control Activated
XNR_RS25800,,BGC-General
XNR_RS25810,,Unknown/Transcriptional
XNR_RS25815,,Unknown/Transcriptional
XNR_RS25815,,Unknown-9
XNR_RS02975,,Paulomycin
XNR_RS02980,,Paulomycin
XNR_RS02990,,Paulomycin
XNR_RS02995,,Paulomycin
XNR_RS02995,,BGC-General
XNR_RS03000,,Paulomycin
XNR_RS03005,,Paulomycin
XNR_RS03005,,Unknown-12
XNR_RS03005,,Unknown-16
XNR_RS03010,,Paulomycin
XNR_RS03010,,BGC-General
XNR_RS02985,,Transcription
XNR_RS03045,,Transcription
XNR_RS03045,,Sucrose Metabolism
XNR_RS03075,,Transcription
XNR_RS03075,,Sucrose Metabolism
XNR_RS31510,,Transcription
XNR_RS31510,,BGC-General
XNR_RS03210,,Transcription
XNR_RS03210,,Unknown-2
XNR_RS03290,,Transcription
XNR_RS03290,,"Del14, Unknown-5"
XNR_RS30675,,Transcription
XNR_RS30675,,SGR PTM-related
XNR_RS30675,,Unknown-15
XNR_RS04365,,Transcription
XNR_RS04365,,Histidine
XNR_RS04365,,Surugamide-Related
XNR_RS04365,,Fatty Acid Metabolism/CoA-related Processes
XNR_RS04365,,"Transport, Signaling, and Regulatory processes"
XNR_RS04365,,Nuo Complex
XNR_RS05245,,Transcription
XNR_RS05245,,BGC-General
XNR_RS05565,,Transcription
XNR_RS05605,,Transcription
XNR_RS05605,,BGC-General
XNR_RS05610,,Transcription
XNR_RS29605,,Transcription
XNR_RS05875,,Transcription
XNR_RS05875,,Surugamide-Related
XNR_RS05875,,Nuo Complex
XNR_RS05945,,Transcription
XNR_RS05950,,Transcription
XNR_RS05955,,Transcription
XNR_RS05960,,Transcription
XNR_RS06020,,Transcription
XNR_RS06025,,Transcription
XNR_RS06030,,Transcription
XNR_RS06035,,Transcription
XNR_RS06040,,Transcription
XNR_RS06040,,Unknown-9
XNR_RS06130,,Transcription
XNR_RS06135,,Transcription
XNR_RS06320,,Transcription
XNR_RS06515,,Transcription
XNR_RS30755,,Transcription
XNR_RS30755,,Unknown-12
XNR_RS06595,,Transcription
XNR_RS06595,,Unknown-16
XNR_RS07245,,Transcription
XNR_RS07250,,Transcription
XNR_RS07250,,Unknown-11
XNR_RS07255,,Transcription
XNR_RS07255,,Unknown-11
XNR_RS07265,,Transcription
XNR_RS07265,,Unknown-11
XNR_RS07275,,Transcription
XNR_RS07275,,Unknown-11
XNR_RS07275,,Nuo Complex
XNR_RS07275,,Unknown-16
XNR_RS07455,,Transcription
XNR_RS07580,,Transcription
XNR_RS08300,,Transcription
XNR_RS09915,,Transcription
XNR_RS09915,,Nuo Complex
XNR_RS10160,,Transcription
XNR_RS10250,,Transcription
XNR_RS12210,,Transcription
XNR_RS12210,,Unknown-2
XNR_RS12210,,Unknown-9
XNR_RS12210,,Unknown-17
XNR_RS12385,,Transcription
XNR_RS12385,,SAL-2242 Related
XNR_RS12390,,Transcription
XNR_RS12390,,Unknown-9
XNR_RS13080,,Transcription
XNR_RS13810,,Transcription
XNR_RS13810,,Unknown-11
XNR_RS13810,,Galactose Metabolism
XNR_RS14015,,Transcription
XNR_RS29860,,Transcription
XNR_RS14335,,Transcription
XNR_RS14465,,Transcription
XNR_RS14465,,Histidine
XNR_RS14465,,Surugamide-Related
XNR_RS14465,,Unknown-14
XNR_RS14465,,Nuo Complex
XNR_RS14765,,Transcription
XNR_RS14770,,Transcription
XNR_RS14770,,Unknown-9
XNR_RS14775,,Transcription
XNR_RS14780,,Transcription
XNR_RS31255,,Transcription
XNR_RS31255,,Unknown-2
XNR_RS31255,,Nuo Complex
XNR_RS31255,,Unknown-17
XNR_RS30860,,Transcription
XNR_RS30860,,"Unknown-7, DNA Replication?"
XNR_RS30860,,Unknown-9
XNR_RS30860,,Nuo Complex
XNR_RS30860,,Unknown-16
XNR_RS18360,,Transcription
XNR_RS18365,,Transcription
XNR_RS18375,,Transcription
XNR_RS18380,,Transcription
XNR_RS18385,,Transcription
XNR_RS18390,,Transcription
XNR_RS18425,,Transcription
XNR_RS18430,,Transcription
XNR_RS18435,,Transcription
