,imodulon,GOs,pvalue,qvalue,precision,recall,f1score,TP,target_set_size,imodulon_size,source,kegg_id,pathway_name,module_name
100,50,,0.001277673770091394,0.022176766152300624,0.2857142857142857,0.0425531914893617,0.07407407407407407,2.0,47.0,7.0,,map01212,Fatty acid metabolism,
101,50,,0.0013883793495026997,0.022491745461943737,0.2857142857142857,0.04081632653061224,0.07142857142857142,2.0,49.0,7.0,,map00650,Butanoate metabolism,
102,51,,4.490365215099128e-30,1.091158747269088e-27,0.17901234567901234,0.47540983606557374,0.2600896860986547,29.0,61.0,162.0,,map00190,Oxidative phosphorylation,
103,51,,1.0236607435268978e-07,1.2437478033851808e-05,0.29012345679012347,0.05949367088607595,0.09873949579831934,47.0,790.0,162.0,,map01100,Metabolic pathways,
104,53,,1.5526833574168837e-08,3.773020558523027e-06,0.23529411764705882,0.36363636363636365,0.2857142857142857,4.0,11.0,17.0,,map00040,Pentose and glucuronate interconversions,
105,53,,1.1079791771300706e-07,1.3461947002130357e-05,0.23529411764705882,0.23529411764705882,0.23529411764705882,4.0,17.0,17.0,,map00710,Carbon fixation in photosynthetic organisms,
106,53,,2.555752857223013e-05,0.0015526198607629803,0.23529411764705882,0.06349206349206349,0.09999999999999999,4.0,63.0,17.0,,map00010,Glycolysis / Gluconeogenesis,
107,53,,2.351715122915758e-05,0.0015526198607629803,0.11764705882352941,0.6666666666666666,0.2,2.0,3.0,17.0,,map05010,Alzheimer disease,
108,53,,0.00011978032827457954,0.005821323954144565,0.5294117647058824,0.01139240506329114,0.02230483271375465,9.0,790.0,17.0,,map01100,Metabolic pathways,
109,53,,0.0001926235648713359,0.007801254377289105,0.35294117647058826,0.018575851393188854,0.03529411764705882,6.0,323.0,17.0,,map01120,Microbial metabolism in diverse environments,
110,53,,0.0004253227918276084,0.014764776916301264,0.11764705882352941,0.18181818181818182,0.14285714285714285,2.0,11.0,17.0,,map04066,HIF-1 signaling pathway,
111,53,,0.000744475127180857,0.022613431988118528,0.23529411764705882,0.02666666666666667,0.04790419161676647,4.0,150.0,17.0,,map01200,Carbon metabolism,
112,53,,0.0020877291804489943,0.05636868787212285,0.11764705882352941,0.08333333333333333,0.09756097560975609,2.0,24.0,17.0,,map00051,Fructose and mannose metabolism,
113,53,,0.0028882093102267025,0.07018348623850887,0.058823529411764705,1.0,0.1111111111111111,1.0,1.0,17.0,,map04151,PI3K-Akt signaling pathway,
114,56,,1.4429747518518577e-16,3.506428647000014e-14,0.25,0.6666666666666666,0.36363636363636365,8.0,12.0,32.0,,map01052,Type I polyketide structures,
115,56,,2.236511616253606e-06,0.0002717361613748131,0.15625,0.12195121951219512,0.136986301369863,5.0,41.0,32.0,,map00360,Phenylalanine metabolism,
116,57,,0.000263420503309521,0.0640111823042136,0.046153846153846156,0.25,0.07792207792207792,3.0,12.0,65.0,,map03420,Nucleotide excision repair,
117,57,,0.0009318262609485014,0.07547792713682862,0.046153846153846156,0.16666666666666666,0.07228915662650603,3.0,18.0,65.0,,map03030,DNA replication,
118,57,,0.000782673270062425,0.07547792713682862,0.046153846153846156,0.17647058823529413,0.07317073170731707,3.0,17.0,65.0,,map03430,Mismatch repair,
119,57,,0.0017040119686091743,0.0944902812115984,0.046153846153846156,0.13636363636363635,0.06896551724137931,3.0,22.0,65.0,,map03410,Base excision repair,
120,57,,0.0019442444693744526,0.0944902812115984,0.046153846153846156,0.13043478260869565,0.06818181818181818,3.0,23.0,65.0,,map03440,Homologous recombination,
121,60,,0.0004406966368998077,0.05354464138332663,0.8734177215189873,0.01652694610778443,0.03244005641748942,69.0,4175.0,79.0,,-,,
122,60,,0.0002609769029428109,0.05354464138332663,0.0379746835443038,0.3,0.06741573033707866,3.0,10.0,79.0,,map00930,Caprolactam degradation,
123,61,,6.674479096975707e-10,1.6218984205650965e-07,0.14285714285714285,0.14,0.1414141414141414,14.0,100.0,98.0,,map02024,Quorum sensing,
124,63,,1.3715689961546357e-15,3.3329126606557643e-13,0.47058823529411764,0.08247422680412371,0.14035087719298245,16.0,194.0,34.0,,map02010,ABC transporters,
125,66,,5.670290785751836e-07,0.0001377880660937696,0.15789473684210525,0.5,0.23999999999999996,3.0,6.0,19.0,,map00940,Phenylpropanoid biosynthesis,
126,66,,1.3656954791280037e-06,0.00016593200071405244,0.3684210526315789,0.03608247422680412,0.06572769953051642,7.0,194.0,19.0,,map02010,ABC transporters,
127,66,,4.6304740319800615e-06,0.000375068396590385,0.15789473684210525,0.2727272727272727,0.19999999999999998,3.0,11.0,19.0,,map00460,Cyanoamino acid metabolism,
128,66,,9.704752854672366e-06,0.0005895637359213462,0.21052631578947367,0.09090909090909091,0.12698412698412698,4.0,44.0,19.0,,map00500,Starch and sucrose metabolism,
129,67,,0.00031486377541618154,0.0760007963552187,0.03278688524590164,0.6666666666666666,0.0625,2.0,3.0,61.0,,map00525,Acarbose and validamycin biosynthesis,
130,67,,0.000625520957656121,0.0760007963552187,0.03278688524590164,0.5,0.061538461538461535,2.0,4.0,61.0,,map01053,Biosynthesis of siderophore group nonribosomal peptides,
131,68,,1.9754233519321107e-27,4.800278745195029e-25,0.2441860465116279,0.44680851063829785,0.3157894736842105,21.0,47.0,86.0,,map01212,Fatty acid metabolism,
132,68,,7.818487445073813e-17,9.499462245764683e-15,0.2558139534883721,0.14666666666666667,0.18644067796610173,22.0,150.0,86.0,,map01200,Carbon metabolism,
133,68,,2.5674407866586686e-16,2.0796270371935216e-14,0.16279069767441862,0.3333333333333333,0.21875,14.0,42.0,86.0,,map00071,Fatty acid degradation,
134,68,,1.5662833142270288e-15,9.5151711339292e-14,0.16279069767441862,0.2978723404255319,0.2105263157894737,14.0,47.0,86.0,,map00640,Propanoate metabolism,
135,68,,7.654705677426508e-15,3.7201869592292826e-13,0.16279069767441862,0.2692307692307692,0.2028985507246377,14.0,52.0,86.0,,map00280,"Valine, leucine and isoleucine degradation",
136,68,,1.1402739673404216e-12,4.618109567728708e-11,0.11627906976744186,0.38461538461538464,0.17857142857142855,10.0,26.0,86.0,,map00061,Fatty acid biosynthesis,
137,68,,5.7985717966218346e-11,1.761316183223882e-09,0.09302325581395349,0.4444444444444444,0.15384615384615385,8.0,18.0,86.0,,map01040,Biosynthesis of unsaturated fatty acids,
138,68,,5.7985717966218346e-11,1.761316183223882e-09,0.09302325581395349,0.4444444444444444,0.15384615384615385,8.0,18.0,86.0,,map03320,PPAR signaling pathway,
139,68,,6.223525450905972e-10,1.6803518717446126e-08,0.2558139534883721,0.06811145510835913,0.10757946210268947,22.0,323.0,86.0,,map01120,Microbial metabolism in diverse environments,
140,68,,1.3354085318244078e-09,2.9677336183297866e-08,0.12790697674418605,0.171875,0.14666666666666667,11.0,64.0,86.0,,map00630,Glyoxylate and dicarboxylate metabolism,
141,68,,1.3434185103550475e-09,2.9677336183297866e-08,0.11627906976744186,0.20408163265306123,0.14814814814814814,10.0,49.0,86.0,,map00650,Butanoate metabolism,
142,68,,4.991748462439868e-09,9.330729818252984e-08,0.09302325581395349,0.27586206896551724,0.1391304347826087,8.0,29.0,86.0,,map00310,Lysine degradation,
143,68,,4.991748462439868e-09,9.330729818252984e-08,0.09302325581395349,0.27586206896551724,0.1391304347826087,8.0,29.0,86.0,,map00362,Benzoate degradation,
144,68,,6.420687840254454e-09,1.1144479608441659e-07,0.11627906976744186,0.17543859649122806,0.13986013986013987,10.0,57.0,86.0,,map00620,Pyruvate metabolism,
145,68,,1.9357476435574046e-08,3.1359111825629954e-07,0.23255813953488372,0.0625,0.09852216748768473,20.0,320.0,86.0,,map01130,,
146,68,,6.354640669287498e-08,9.651110516480387e-07,0.09302325581395349,0.20512820512820512,0.128,8.0,39.0,86.0,,map00720,Carbon fixation pathways in prokaryotes,
147,68,,7.129310691722538e-08,1.0190720576991627e-06,0.05813953488372093,0.5555555555555556,0.10526315789473685,5.0,9.0,86.0,,map00072,,
148,68,,7.901203720764022e-08,1.0666625023031432e-06,0.36046511627906974,0.039240506329113925,0.07077625570776255,31.0,790.0,86.0,,map01100,Metabolic pathways,
149,68,,6.953804212590566e-07,8.893549598207935e-06,0.05813953488372093,0.38461538461538464,0.10101010101010101,5.0,13.0,86.0,,map00281,,
150,68,,8.018879697314081e-07,9.742938832236608e-06,0.08139534883720931,0.1891891891891892,0.11382113821138214,7.0,37.0,86.0,,map00380,Tryptophan metabolism,
151,68,,2.844862147479599e-06,3.2919119135121074e-05,0.046511627906976744,0.5,0.0851063829787234,4.0,8.0,86.0,,map04920,Adipocytokine signaling pathway,
152,68,,5.063717380030086e-06,5.3499274928143955e-05,0.046511627906976744,0.4444444444444444,0.08421052631578947,4.0,9.0,86.0,,map04714,Thermogenesis,
153,68,,5.063717380030086e-06,5.3499274928143955e-05,0.046511627906976744,0.4444444444444444,0.08421052631578947,4.0,9.0,86.0,,map04216,Ferroptosis,
154,68,,1.2827552348427668e-05,0.00012987896752783014,0.05813953488372093,0.22727272727272727,0.09259259259259257,5.0,22.0,86.0,,map04146,Peroxisome,
155,68,,2.023317749771222e-05,0.0001966664852777628,0.05813953488372093,0.20833333333333334,0.0909090909090909,5.0,24.0,86.0,,map00900,Terpenoid backbone biosynthesis,
156,68,,2.949308163129275e-05,0.0002756468783232361,0.03488372093023256,0.6,0.06593406593406594,3.0,5.0,86.0,,map00642,Ethylbenzene degradation,
157,68,,3.7126838492205786e-05,0.0003341415464298521,0.05813953488372093,0.18518518518518517,0.08849557522123894,5.0,27.0,86.0,,map00410,beta-Alanine metabolism,
158,68,,6.071401410666789e-05,0.0005269109081400106,0.18604651162790697,0.043835616438356165,0.07095343680709536,16.0,365.0,86.0,,map01110,Biosynthesis of secondary metabolites,
159,68,,0.00010105593937893528,0.0008467790782441818,0.03488372093023256,0.42857142857142855,0.06451612903225806,3.0,7.0,86.0,,map00592,alpha-Linolenic acid metabolism,
160,68,,0.00045662286566339595,0.0036986452118735074,0.03488372093023256,0.2727272727272727,0.06185567010309278,3.0,11.0,86.0,,map00333,Prodigiosin biosynthesis,
161,68,,0.0006349641949803986,0.00497729998000764,0.06976744186046512,0.0821917808219178,0.07547169811320754,6.0,73.0,86.0,,map02020,Two-component system,
162,68,,0.0014699366213780725,0.011162331218589738,0.03488372093023256,0.1875,0.0588235294117647,3.0,16.0,86.0,,map00780,Biotin metabolism,
163,68,,0.008799629929644108,0.06479727493647025,0.023255813953488372,0.2,0.041666666666666664,2.0,10.0,86.0,,map00930,Caprolactam degradation,
164,68,,0.012663874120576152,0.09050945327352955,0.023255813953488372,0.16666666666666666,0.04081632653061224,2.0,12.0,86.0,,map00903,Limonene degradation,
165,68,,0.01315387126167454,0.09132544904534037,0.046511627906976744,0.06349206349206349,0.053691275167785234,4.0,63.0,86.0,,map00010,Glycolysis / Gluconeogenesis,
166,68,,0.014610941216440998,0.09862385321097673,0.011627906976744186,1.0,0.022988505747126436,1.0,1.0,86.0,,map00120,Primary bile acid biosynthesis,
167,69,,3.1928368114498786e-06,0.0007758593451823205,0.05813953488372093,0.29411764705882354,0.0970873786407767,5.0,17.0,86.0,,map01501,beta-Lactam resistance,
168,69,,0.0005933059045609782,0.07208666740415885,0.08139534883720931,0.07,0.07526881720430109,7.0,100.0,86.0,,map02024,Quorum sensing,
169,70,,1.0773085910587424e-05,0.0026178598762727438,0.25,0.05434782608695652,0.08928571428571427,5.0,92.0,20.0,,map00230,Purine metabolism,
170,70,,3.284365709698365e-05,0.0039905043372835125,0.1,0.6666666666666666,0.1739130434782609,2.0,3.0,20.0,,map01524,Platinum drug resistance,
171,70,,0.00010903284931535537,0.008831660794543785,0.1,0.4,0.16000000000000003,2.0,5.0,20.0,,map00981,Insect hormone biosynthesis,
172,70,,0.00038932782793787925,0.023651665547226162,0.1,0.2222222222222222,0.13793103448275865,2.0,9.0,20.0,,map04016,MAPK signaling pathway - plant,
173,70,,0.0007094140340680468,0.028731268379755898,0.1,0.16666666666666666,0.125,2.0,12.0,20.0,,map00053,Ascorbate and aldarate metabolism,
174,70,,0.0007094140340680468,0.028731268379755898,0.1,0.16666666666666666,0.125,2.0,12.0,20.0,,map00903,Limonene degradation,
175,70,,0.0011217319056212006,0.03894012186656454,0.1,0.13333333333333333,0.1142857142857143,2.0,15.0,20.0,,map00625,Chloroalkane and chloroalkene degradation,
176,70,,0.0020092266126166347,0.061030258358230276,0.1,0.1,0.10000000000000002,2.0,20.0,20.0,,map00561,Glycerolipid metabolism,
177,70,,0.0033978933061490626,0.07644824576534577,0.05,1.0,0.09523809523809523,1.0,1.0,20.0,,map00232,Caffeine metabolism,
178,70,,0.002894989196819561,0.07644824576534577,0.1,0.08333333333333333,0.0909090909090909,2.0,24.0,20.0,,map00340,Histidine metabolism,
179,70,,0.0036592588137505343,0.07644824576534577,0.1,0.07407407407407407,0.0851063829787234,2.0,27.0,20.0,,map00410,beta-Alanine metabolism,
180,70,,0.003775222013103495,0.07644824576534577,0.25,0.015479876160990712,0.029154518950437316,5.0,323.0,20.0,,map01120,Microbial metabolism in diverse environments,
181,70,,0.004215457684007894,0.07879663209337834,0.1,0.06896551724137931,0.08163265306122448,2.0,29.0,20.0,,map00310,Lysine degradation,
182,70,,0.005118589524966789,0.08884408961192354,0.1,0.0625,0.07692307692307693,2.0,32.0,20.0,,map00330,Arginine and proline metabolism,
183,71,,1.4521481665193297e-80,3.5287200446419707e-78,0.45454545454545453,0.8064516129032258,0.5813953488372092,50.0,62.0,110.0,,map03010,Ribosome,
184,71,,1.1148912025842946e-07,1.3545928111399178e-05,0.045454545454545456,0.625,0.08474576271186442,5.0,8.0,110.0,,map00195,Photosynthesis,
185,71,,2.5066780193025775e-05,0.002030409195635088,0.02727272727272727,0.75,0.052631578947368425,3.0,4.0,110.0,,map03020,RNA polymerase,
186,71,,0.0008949918015697845,0.05437075194536441,0.05454545454545454,0.09836065573770492,0.07017543859649124,6.0,61.0,110.0,,map00190,Oxidative phosphorylation,
187,73,,5.091422862754198e-09,1.2372157556492699e-06,0.11194029850746269,0.15,0.1282051282051282,15.0,100.0,134.0,,map02024,Quorum sensing,
188,73,,5.815805575511537e-08,7.066203774246517e-06,0.1417910447761194,0.0979381443298969,0.11585365853658534,19.0,194.0,134.0,,map02010,ABC transporters,
189,73,,1.2538203175939514e-06,0.00010155944572511007,0.04477611940298507,0.35294117647058826,0.07947019867549669,6.0,17.0,134.0,,map01501,beta-Lactam resistance,
190,75,,0.0006322930222286466,0.08868406324564113,0.11235955056179775,0.05154639175257732,0.0706713780918728,10.0,194.0,89.0,,map02010,ABC transporters,
191,75,,0.0007299099855608323,0.08868406324564113,0.07865168539325842,0.07,0.07407407407407408,7.0,100.0,89.0,,map02024,Quorum sensing,
0,0,,2.551879428613535e-05,0.0035088342143436107,0.07547169811320754,0.2,0.10958904109589042,4.0,20.0,53.0,,M00011,,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
1,0,,2.3527414329498774e-05,0.0035088342143436107,0.05660377358490566,0.42857142857142855,0.1,3.0,7.0,53.0,,M00149,,"Succinate dehydrogenase, prokaryotes"
2,0,,6.444279752040265e-05,0.005907256439370243,0.07547169811320754,0.16,0.10256410256410255,4.0,25.0,53.0,,M00009,,"Citrate cycle (TCA cycle, Krebs cycle)"
3,0,,0.00018502954912001413,0.01272078150200097,0.05660377358490566,0.23076923076923078,0.09090909090909091,3.0,13.0,53.0,,M00376,,3-Hydroxypropionate bi-cycle
4,0,,0.000603389570298909,0.02765535530536666,0.05660377358490566,0.15789473684210525,0.08333333333333333,3.0,19.0,53.0,,M00173,,Reductive citrate cycle (Arnon-Buchanan cycle)
5,0,,0.000511362539470173,0.02765535530536666,0.05660377358490566,0.16666666666666666,0.08450704225352113,3.0,18.0,53.0,,M00374,,Dicarboxylate-hydroxybutyrate cycle
6,1,,3.443225305972643e-11,9.468869591424768e-09,0.3076923076923077,0.1509433962264151,0.20253164556962025,8.0,53.0,26.0,,M00254,,
7,1,,0.00038873680839077846,0.053451311153732035,0.07692307692307693,0.2857142857142857,0.12121212121212123,2.0,7.0,26.0,,M00479,,
8,5,,3.284365709698365e-05,0.004516002850835251,0.1,0.6666666666666666,0.1739130434782609,2.0,3.0,20.0,,M00793,,dTDP-L-rhamnose biosynthesis
9,5,,3.284365709698365e-05,0.004516002850835251,0.1,0.6666666666666666,0.1739130434782609,2.0,3.0,20.0,,M00835,,"Pyocyanine biosynthesis, chorismate => pyocyanine"
10,8,,1.347544668392032e-14,3.7057478380780886e-12,0.4166666666666667,1.0,0.5882352941176471,5.0,5.0,12.0,,M00432,,"Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate"
11,8,,6.476413094607505e-09,8.90506800508532e-07,0.25,1.0,0.4,3.0,3.0,12.0,,M00535,,"Isoleucine biosynthesis, pyruvate => 2-oxobutanoate"
12,8,,5.402837171436042e-07,4.9526007404830384e-05,0.25,0.3333333333333333,0.28571428571428575,3.0,9.0,12.0,,M00019,,"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
13,8,,1.8311056490655152e-06,0.00012588851337325417,0.25,0.23076923076923078,0.24000000000000002,3.0,13.0,12.0,,M00570,,"Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine"
14,10,,6.062511421342569e-06,0.0016671906408692065,1.0,0.13333333333333333,0.23529411764705882,2.0,15.0,2.0,,M00258,,
15,11,,2.4021604932726004e-08,6.605941356499651e-06,0.16666666666666666,1.0,0.2857142857142857,3.0,3.0,18.0,,M00045,,"Histidine degradation, histidine => N-formiminoglutamate => glutamate"
16,12,,0.00016321585524833423,0.044884360193291915,0.1,0.3333333333333333,0.15384615384615383,2.0,6.0,20.0,,M00035,,Methionine degradation
17,13,,5.7251932508489e-13,1.5744281439834476e-10,0.21739130434782608,1.0,0.3571428571428571,5.0,5.0,23.0,,M00176,,"Assimilatory sulfate reduction, sulfate => H2S"
18,13,,2.0800878185617454e-07,2.8601207505223998e-05,0.13043478260869565,0.75,0.22222222222222218,3.0,4.0,23.0,,M00188,,
19,13,,1.460776561521709e-05,0.0013390451813948998,0.08695652173913043,1.0,0.16,2.0,2.0,23.0,,M00596,,"Dissimilatory sulfate reduction, sulfate => H2S"
20,17,,0.00031448420258222125,0.08648315571011085,0.026881720430107527,0.25,0.048543689320388356,5.0,20.0,186.0,,M00207,,
21,18,,8.610685591694061e-08,1.1839692688579333e-05,0.1111111111111111,1.0,0.19999999999999998,3.0,3.0,27.0,,M00242,,
22,18,,8.610685591694061e-08,1.1839692688579333e-05,0.1111111111111111,1.0,0.19999999999999998,3.0,3.0,27.0,,M00244,,
23,18,,2.659392216135923e-07,2.437776198124596e-05,0.2222222222222222,0.0967741935483871,0.1348314606741573,6.0,62.0,27.0,,M00178,,
24,18,,3.490453899245895e-05,0.002399687055731553,0.14814814814814814,0.09523809523809523,0.11594202898550725,4.0,42.0,27.0,,M00240,,
25,19,,2.3541585960304786e-09,6.473936139083816e-07,0.5,0.75,0.6,3.0,4.0,6.0,,M00200,,
26,19,,0.0001632158552483316,0.022442180096645597,0.3333333333333333,0.1,0.15384615384615383,2.0,20.0,6.0,,M00207,,
27,23,,9.20427772164566e-09,2.5311763734525567e-06,0.13513513513513514,0.38461538461538464,0.2,5.0,13.0,37.0,,M00236,,
28,23,,2.2873513520500236e-07,2.096738739379188e-05,0.08108108108108109,1.0,0.15,3.0,3.0,37.0,,M00435,,
29,23,,2.2873513520500236e-07,2.096738739379188e-05,0.08108108108108109,1.0,0.15,3.0,3.0,37.0,,M00436,,
30,23,,0.00012473558180272745,0.008575571248937512,0.10810810810810811,0.09523809523809523,0.10126582278481013,4.0,42.0,37.0,,M00239,,
31,24,,5.7251932508489e-13,1.5744281439834476e-10,0.21739130434782608,1.0,0.3571428571428571,5.0,5.0,23.0,,M00222,,
32,25,,2.213092407076509e-05,0.0060860041194604,0.03546099290780142,0.24193548387096775,0.061855670103092786,15.0,62.0,423.0,,M00178,,
33,27,,2.645379243213148e-05,0.007274792918836157,0.1111111111111111,0.6666666666666666,0.1904761904761905,2.0,3.0,18.0,,M00216,,
34,28,,4.398037031155662e-05,0.009336267588856188,0.061224489795918366,0.3333333333333333,0.10344827586206896,3.0,9.0,49.0,,M00012,,Glyoxylate cycle
35,28,,6.79001279189541e-05,0.009336267588856188,0.04081632653061224,1.0,0.07843137254901959,2.0,2.0,49.0,,M00460,,
36,29,,1.029287831622093e-08,2.8305415369607557e-06,0.42857142857142855,0.6,0.5,3.0,5.0,7.0,,M00491,,
37,30,,5.9834863664978574e-06,0.0016454587507869108,0.2,0.2,0.20000000000000004,3.0,15.0,15.0,,M00307,,"Pyruvate oxidation, pyruvate => acetyl-CoA"
38,32,,8.648959808592228e-06,0.0023784639473628626,0.3333333333333333,0.4,0.3636363636363636,2.0,5.0,6.0,,M00454,,
39,33,,3.083894153551279e-34,8.480708922266017e-32,0.5909090909090909,1.0,0.7428571428571429,13.0,13.0,22.0,,M00670,,
40,33,,2.1417139777794998e-23,1.9632378129645415e-21,0.4090909090909091,1.0,0.5806451612903226,9.0,9.0,22.0,,M00210,,
41,33,,2.1417139777794998e-23,1.9632378129645415e-21,0.4090909090909091,1.0,0.5806451612903226,9.0,9.0,22.0,,M00669,,
42,34,,3.4622710173117964e-13,9.52124529760744e-11,0.23809523809523808,1.0,0.3846153846153846,5.0,5.0,21.0,,M00323,,
43,38,,0.00010327098812888177,0.019848140652032917,0.125,0.3333333333333333,0.18181818181818182,2.0,6.0,16.0,,M00007,,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
44,38,,0.00014435011383296667,0.019848140652032917,0.125,0.2857142857142857,0.17391304347826086,2.0,7.0,16.0,,M00167,,
45,38,,0.00037566788694272103,0.03443622296974942,0.125,0.18181818181818182,0.14814814814814814,2.0,11.0,16.0,,M00165,,Reductive pentose phosphate cycle (Calvin cycle)
46,38,,0.0006186086081024356,0.042529341807042445,0.125,0.14285714285714285,0.13333333333333333,2.0,14.0,16.0,,M00004,,Pentose phosphate pathway (Pentose phosphate cycle)
47,39,,1.6774052284283878e-14,4.6128643781780666e-12,0.28,0.5384615384615384,0.3684210526315789,7.0,13.0,25.0,,M00212,,
48,43,,5.254176565161053e-06,0.0014448985554192896,1.0,0.14285714285714285,0.25,2.0,14.0,2.0,,M00004,,Pentose phosphate pathway (Pentose phosphate cycle)
49,46,,2.9972028347280637e-10,8.242307795502176e-08,0.2857142857142857,0.6666666666666666,0.4,4.0,6.0,14.0,,M00799,,dTDP-L-oleandrose biosynthesis
50,46,,1.0685486558046122e-07,1.4692544017313419e-05,0.21428571428571427,0.6,0.3157894736842105,3.0,5.0,14.0,,M00798,,dTDP-L-mycarose biosynthesis
51,46,,5.25417656515717e-06,0.00036122463885455546,0.14285714285714285,1.0,0.25,2.0,2.0,14.0,,M00774,,"Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B"
52,46,,5.25417656515717e-06,0.00036122463885455546,0.14285714285714285,1.0,0.25,2.0,2.0,14.0,,M00800,,dTDP-L-megosamine biosynthesis
53,46,,0.0005420190550994071,0.02981104803046739,0.14285714285714285,0.13333333333333333,0.1379310344827586,2.0,15.0,14.0,,M00307,,"Pyruvate oxidation, pyruvate => acetyl-CoA"
54,46,,0.002378525314304346,0.08176180767921189,0.07142857142857142,1.0,0.13333333333333333,1.0,1.0,14.0,,M00801,,dTDP-L-olivose biosynthesis
55,46,,0.002378525314304346,0.08176180767921189,0.07142857142857142,1.0,0.13333333333333333,1.0,1.0,14.0,,M00802,,dTDP-D-forosamine biosynthesis
56,46,,0.002378525314304346,0.08176180767921189,0.07142857142857142,1.0,0.13333333333333333,1.0,1.0,14.0,,M00803,,dTDP-D-angolosamine biosynthesis
57,50,,5.4315762553548515e-05,0.014936834702225841,0.2857142857142857,0.2,0.23529411764705882,2.0,10.0,7.0,,M00032,,"Lysine degradation, lysine => saccharopine => acetoacetyl-CoA"
58,50,,0.00016350404348417993,0.022481805979074742,0.2857142857142857,0.11764705882352941,0.16666666666666666,2.0,17.0,7.0,,M00087,,beta-Oxidation
59,51,,5.918263982819176e-16,1.6275225952752733e-13,0.08641975308641975,0.5384615384615384,0.14893617021276595,14.0,26.0,162.0,,M00144,,"NADH:quinone oxidoreductase, prokaryotes"
60,51,,2.0474885616188133e-05,0.0018768645148172453,0.018518518518518517,1.0,0.03636363636363636,3.0,3.0,162.0,,M00151,,Cytochrome bc1 complex respiratory unit
61,51,,2.0474885616188133e-05,0.0018768645148172453,0.018518518518518517,1.0,0.03636363636363636,3.0,3.0,162.0,,M00215,,
62,51,,0.00019653741417283561,0.010809557779505959,0.018518518518518517,0.6,0.03592814371257485,3.0,5.0,162.0,,M00155,,"Cytochrome c oxidase, prokaryotes"
63,51,,0.00019653741417283561,0.010809557779505959,0.018518518518518517,0.6,0.03592814371257485,3.0,5.0,162.0,,M00323,,
64,51,,0.0006603619050882897,0.025883134699462816,0.018518518518518517,0.42857142857142855,0.03550295857988166,3.0,7.0,162.0,,M00149,,"Succinate dehydrogenase, prokaryotes"
65,51,,0.0007529639185298273,0.025883134699462816,0.012345679012345678,1.0,0.024390243902439022,2.0,2.0,162.0,,M00153,,Cytochrome bd ubiquinol oxidase
66,51,,0.0007529639185298273,0.025883134699462816,0.012345679012345678,1.0,0.024390243902439022,2.0,2.0,162.0,,M00154,,Cytochrome c oxidase
67,53,,2.0018004110605068e-08,5.504951130416394e-06,0.17647058823529413,1.0,0.3,3.0,3.0,17.0,,M00216,,
68,53,,4.6848545377933854e-08,6.441674989465905e-06,0.23529411764705882,0.2857142857142857,0.2580645161290323,4.0,14.0,17.0,,M00003,,"Gluconeogenesis, oxaloacetate => fructose-6P"
69,53,,3.256100305410314e-06,0.00029847586132927877,0.17647058823529413,0.2727272727272727,0.21428571428571427,3.0,11.0,17.0,,M00165,,Reductive pentose phosphate cycle (Calvin cycle)
70,53,,4.695437335459738e-05,0.002582490534502856,0.11764705882352941,0.5,0.19047619047619047,2.0,4.0,17.0,,M00166,,
71,53,,4.695437335459738e-05,0.002582490534502856,0.11764705882352941,0.5,0.19047619047619047,2.0,4.0,17.0,,M00552,,"D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P"
72,53,,0.00016350404348411035,0.007493935326355057,0.11764705882352941,0.2857142857142857,0.16666666666666666,2.0,7.0,17.0,,M00308,,"Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P"
73,53,,0.0005095206067068006,0.020016880977767167,0.11764705882352941,0.16666666666666666,0.13793103448275862,2.0,12.0,17.0,,M00002,,"Glycolysis, core module involving three-carbon compounds"
74,53,,0.0015966020371701226,0.054883195027722965,0.11764705882352941,0.09523809523809523,0.10526315789473684,2.0,21.0,17.0,,M00001,,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
75,53,,0.0028882093102267025,0.08825084003470479,0.058823529411764705,1.0,0.1111111111111111,1.0,1.0,17.0,,M00169,,"CAM (Crassulacean acid metabolism), light"
76,55,,0.00019555681445948065,0.05377812397635718,0.03260869565217391,0.375,0.06,3.0,8.0,92.0,,M00233,,
77,56,,0.0002834720011849074,0.07795480032584955,0.0625,0.4,0.10810810810810811,2.0,5.0,32.0,,M00038,,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate"
78,61,,1.92073977751176e-08,5.28203438815734e-06,0.09183673469387756,0.21428571428571427,0.1285714285714286,9.0,42.0,98.0,,M00239,,
79,61,,1.4056545672938937e-05,0.0019327750300291038,0.04081632653061224,0.4,0.07407407407407406,4.0,10.0,98.0,,M00237,,
80,63,,6.368194132678374e-25,1.751253386486553e-22,0.4411764705882353,0.35714285714285715,0.3947368421052631,15.0,42.0,34.0,,M00240,,
